t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6
170,0.58368,45.5681,0.1592,12.4288,0.040862,3.19011,0.0536144,4.18569,0.0701014,5.47284,0.0140103,1.09379,0.0785316,6.13099
171,0.595839,46.7851,0.145893,11.4555,0.0405119,3.18098,0.0534824,4.19942,0.0705684,5.54101,0.0142479,1.11874,0.0794576,6.23898
172,0.607584,47.9802,0.133192,10.518,0.0400995,3.16661,0.0534732,4.22272,0.0709488,5.60275,0.014488,1.1441,0.0802141,6.33441
173,0.618901,49.1518,0.121128,9.61973,0.0396309,3.1474,0.0535767,4.25494,0.0712385,5.65761,0.0147257,1.16948,0.080799,6.41688
174,0.629776,50.2981,0.109726,8.76345,0.0391152,3.124,0.0537809,4.2953,0.0714334,5.70515,0.0149561,1.1945,0.0812122,6.48615
175,0.640197,51.4177,0.0990068,7.95176,0.0385646,3.09733,0.054072,4.34281,0.0715296,5.74493,0.0151741,1.21871,0.0814554,6.54212
176,0.650156,52.5091,0.0889856,7.18682,0.0379945,3.06858,0.0544341,4.39631,0.0715236,5.77652,0.0153747,1.24172,0.0815317,6.58481
177,0.659644,53.5711,0.0796727,6.47039,0.0374234,3.03923,0.0548495,4.45445,0.0714121,5.79953,0.015553,1.26309,0.0814454,6.61435
178,0.668657,54.6027,0.0710728,5.80383,0.0368728,3.01104,0.0552987,4.5157,0.0711925,5.8136,0.0157049,1.28246,0.0812018,6.63096
179,0.677191,55.6029,0.0631856,5.18805,0.036367,2.98603,0.0557605,4.57839,0.0708628,5.81842,0.0158266,1.2995,0.080807,6.63492
180,0.685245,56.5711,0.0560053,4.62358,0.0359326,2.96645,0.0562125,4.64068,0.070422,5.81376,0.0159152,1.3139,0.0802672,6.62654
181,0.692821,57.5067,0.0495215,4.11046,0.0355983,2.95479,0.0566316,4.70063,0.0698696,5.79943,0.0159686,1.32545,0.0795892,6.60619
182,0.699922,58.4092,0.0437185,3.64836,0.0353943,2.95369,0.056994,4.75621,0.0692064,5.77535,0.0159852,1.33398,0.0787795,6.57423
183,0.706553,59.2786,0.0385765,3.2365,0.0353517,2.96595,0.0572759,4.80535,0.068434,5.7415,0.0159645,1.33939,0.0778446,6.53103
184,0.712721,60.1147,0.034071,2.87373,0.035502,2.99443,0.0574544,4.84601,0.0675549,5.69794,0.0159065,1.34164,0.0767907,6.47694
185,0.718434,60.9177,0.0301739,2.55851,0.0358763,3.04204,0.0575075,4.87619,0.0665725,5.64483,0.0158121,1.34074,0.0756237,6.4123
186,0.723704,61.6878,0.0268536,2.28897,0.0365047,3.11162,0.0574151,4.89401,0.0654912,5.5824,0.0156824,1.33675,0.074349,6.33743
187,0.728543,62.4255,0.0240754,2.06291,0.0374152,3.20594,0.0571598,4.89776,0.064316,5.51095,0.0155191,1.32976,0.0729719,6.25263
188,0.732964,63.1315,0.021802,1.87785,0.0386337,3.32759,0.0567269,4.88599,0.0630525,5.43083,0.0153242,1.3199,0.071497,6.15817
189,0.736982,63.8064,0.0199943,1.73107,0.0401824,3.47891,0.0561055,4.85751,0.061707,5.34247,0.0150997,1.3073,0.0699291,6.05432
190,0.740614,64.4512,0.0186114,1.61964,0.04208,3.66197,0.0552888,4.81145,0.0602858,5.24631,0.0148477,1.29211,0.0682722,5.94132
191,0.743877,65.0668,0.0176115,1.54047,0.0443403,3.87844,0.0542741,4.74734,0.058796,5.14287,0.0145703,1.27446,0.0665305,5.8194
192,0.74679,65.6543,0.0169523,1.49036,0.0469726,4.12961,0.0530636,4.66511,0.0572444,5.03266,0.0142693,1.25449,0.0647079,5.68882
193,0.749371,66.215,0.0165915,1.46604,0.0499802,4.41629,0.0516644,4.5651,0.0556381,4.91622,0.0139464,1.23232,0.0628085,5.5498
194,0.75164,66.7501,0.0164873,1.46417,0.0533613,4.7388,0.050088,4.44811,0.0539844,4.79413,0.0136032,1.20804,0.060836,5.4026
195,0.753617,67.2611,0.016599,1.48147,0.0571076,5.09691,0.0483507,4.31535,0.0522904,4.66697,0.0132409,1.18176,0.0587946,5.24747
196,0.755322,67.7493,0.0168869,1.51469,0.0612053,5.48986,0.0464729,4.16843,0.0505637,4.53535,0.0128607,1.15355,0.0566882,5.08469
197,0.756777,68.2162,0.0173136,1.56065,0.0656347,5.91634,0.0444789,4.00935,0.0488115,4.3999,0.0124638,1.12349,0.054521,4.91455
198,0.758,68.6634,0.0178432,1.61632,0.0703701,6.37447,0.0423962,3.84045,0.0470418,4.26128,0.0120513,1.09167,0.0522975,4.73736
199,0.759013,69.0923,0.0184426,1.67881,0.075381,6.86187,0.0402545,3.66434,0.0452624,4.1202,0.0116246,1.05818,0.0500219,4.55346
200,0.759835,69.5046,0.0190812,1.74542,0.0806316,7.37563,0.0380856,3.48382,0.0434817,3.97741,0.0111853,1.02316,0.0476992,4.3632
201,0.760487,69.9017,0.0197311,1.81363,0.086082,7.91241,0.035922,3.30185,0.0417086,3.83373,0.0107354,0.986771,0.0453342,4.16699
202,0.760986,70.2852,0.0203675,1.88116,0.0916887,8.46844,0.0337961,3.12144,0.0399523,3.69003,0.0102775,0.94924,0.0429321,3.96524
203,0.761351,70.6566,0.0209685,1.94597,0.097405,9.0396,0.0317397,2.94557,0.0382228,3.54724,0.00981467,0.910843,0.0404986,3.75844
204,0.761599,71.0172,0.0215153,2.00625,0.103182,9.6215,0.0297826,2.77715,0.0365303,3.40636,0.00935063,0.871923,0.0380397,3.54711
205,0.761747,71.3685,0.0219921,2.06045,0.108971,10.2095,0.0279525,2.61888,0.0348855,3.26845,0.00888983,0.832893,0.0355622,3.33184
206,0.761811,71.7119,0.0223859,2.10726,0.114719,10.7989,0.0262737,2.47324,0.0332996,3.13461,0.00843731,0.794233,0.0330735,3.11332
207,0.761805,72.0485,0.0226867,2.14562,0.120377,11.3848,0.0247671,2.34238,0.0317838,3.00599,0.00799869,0.756485,0.030582,2.89233
208,0.761742,72.3796,0.0228873,2.17472,0.125895,11.9624,0.0234492,2.22811,0.0303494,2.88376,0.00758004,0.720244,0.0280971,2.66975
209,0.761634,72.7062,0.0229828,2.19396,0.131226,12.5269,0.0223322,2.13185,0.0290074,2.76907,0.00718768,0.686141,0.0256295,2.44661
210,0.761494,73.0295,0.0229708,2.20297,0.136324,13.0738,0.0214235,2.05458,0.0277684,2.66307,0.00682801,0.654826,0.0231914,2.22412
211,0.76133,73.3501,0.0228511,2.20158,0.141147,13.5987,0.020726,1.99684,0.0266424,2.56685,0.00650726,0.62694,0.0207964,2.00363
212,0.761152,73.6691,0.0226253,2.18982,0.145655,14.0974,0.0202379,1.95875,0.0256383,2.48144,0.00623122,0.603097,0.0184601,1.78669
213,0.760967,73.9871,0.0222966,2.16785,0.149815,14.5662,0.0199529,1.93998,0.0247641,2.40776,0.00600498,0.583851,0.0161997,1.57506
214,0.760781,74.3047,0.02187,2.13602,0.153595,15.0015,0.019861,1.9398,0.0240263,2.34663,0.00583267,0.569671,0.0140342,1.3707
215,0.760599,74.6224,0.0213515,2.09479,0.15697,15.4003,0.0199482,1.95712,0.02343,2.29872,0.00571724,0.560918,0.0119843,1.17578
216,0.760426,74.9406,0.020748,2.04474,0.159917,15.76,0.0201977,1.9905,0.0229787,2.26457,0.00566025,0.557822,0.0100722,0.992625
217,0.760264,75.2596,0.0200676,1.98652,0.162421,16.0783,0.0205899,2.03822,0.0226742,2.24455,0.00566177,0.560466,0.00832164,0.823771
218,0.760114,75.5795,0.0193186,1.92088,0.16447,16.3535,0.0211034,2.09835,0.0225168,2.23888,0.00572031,0.56878,0.00675706,0.671866
219,0.759978,75.9005,0.0185099,1.84862,0.166056,16.5843,0.0217154,2.16876,0.022505,2.24762,0.00583285,0.582538,0.00540349,0.539657
220,0.759854,76.2224,0.0176508,1.77058,0.167176,16.7697,0.0224027,2.24725,0.0226359,2.27065,0.00599495,0.601365,0.00428594,0.429931
221,0.759742,76.5452,0.0167505,1.68764,0.167831,16.9093,0.0231417,2.33156,0.0229052,2.30774,0.00620091,0.624752,0.00342875,0.345452
222,0.759638,76.8687,0.0158184,1.60068,0.168027,17.0029,0.0239097,2.41945,0.0233074,2.3585,0.00644406,0.652082,0.00285497,0.288897
223,0.75954,77.1924,0.0148636,1.5106,0.167773,17.0508,0.0246849,2.50874,0.0238357,2.42244,0.0067171,0.682662,0.00258562,0.262777
224,0.759443,77.516,0.0138953,1.41829,0.16708,17.0538,0.0254475,2.59741,0.0244828,2.49895,0.0070124,0.715752,0.00263903,0.269364
225,0.759342,77.839,0.0129222,1.32463,0.165963,17.0126,0.0261797,2.68364,0.0252406,2.58737,0.00732247,0.750614,0.00303011,0.310611
226,0.759232,78.1607,0.0119528,1.23051,0.164439,16.9285,0.0268664,2.76582,0.0261004,2.68696,0.00764029,0.786546,0.00376974,0.388083
227,0.759105,78.4804,0.0109955,1.13677,0.162527,16.8029,0.0274955,2.84263,0.0270535,2.79693,0.00795973,0.82292,0.00486421,0.502888
228,0.758955,78.7975,0.010058,1.04426,0.160247,16.6375,0.0280581,2.91309,0.0280909,2.9165,0.0082758,0.859224,0.00631478,0.655624
229,0.758774,79.111,0.00914814,0.9538,0.157623,16.434,0.0285491,2.97657,0.0292037,3.04483,0.00858496,0.895081,0.00811736,0.846329
230,0.758553,79.42,0.00827323,0.866202,0.154676,16.1945,0.0289668,3.0328,0.0303834,3.18112,0.00888524,0.930279,0.0102623,1.07446
231,0.758284,79.7236,0.00744048,0.782269,0.15143,15.9209,0.0293135,3.08193,0.0316214,3.32457,0.00917634,0.964772,0.0127346,1.33887
232,0.757957,80.0207,0.00665689,0.702796,0.147908,15.6153,0.0295953,3.12451,0.0329096,3.4744,0.00945957,0.998687,0.0155136,1.63783
233,0.757562,80.3101,0.00592937,0.62858,0.144135,15.2799,0.0298221,3.16148,0.0342402,3.62985,0.00973775,1.03231,0.0185738,1.96903
234,0.757089,80.5908,0.00526482,0.560431,0.140133,14.9169,0.0300071,3.1942,0.0356058,3.79017,0.0100149,1.06607,0.021885,2.32962
235,0.756528,80.8613,0.00467018,0.499171,0.135926,14.5284,0.0301673,3.22442,0.0369992,3.95465,0.0102962,1.10051,0.0254132,2.71629
236,0.755867,81.1205,0.00415253,0.445654,0.131536,14.1166,0.0303225,3.25424,0.0384133,4.12256,0.0105872,1.13623,0.029121,3.12529
237,0.755096,81.3671,0.00371916,0.400767,0.126986,13.6837,0.0304952,3.28608,0.0398414,4.29321,0.0108939,1.17389,0.0329683,3.55257
238,0.754201,81.5995,0.00337772,0.365446,0.122298,13.2318,0.0307104,3.32266,0.0412768,4.46587,0.011222,1.21414,0.0369137,3.99381
239,0.753173,81.8164,0.00313622,0.340685,0.117492,12.763,0.0309945,3.3669,0.0427127,4.63984,0.0115768,1.25757,0.0409149,4.44454
240,0.751998,82.0162,0.00300323,0.327545,0.112589,12.2795,0.031375,3.4219,0.0441423,4.81435,0.0119627,1.3047,0.0449295,4.90021
241,0.750665,82.1975,0.00298787,0.32717,0.10761,11.7832,0.0318802,3.49086,0.0455584,4.98863,0.0123831,1.35594,0.0489162,5.35631
242,0.74916,82.3586,0.00309997,0.340794,0.102573,11.2763,0.0325376,3.577,0.046954,5.16187,0.0128399,1.41155,0.0528353,5.80843
243,0.747472,82.498,0.00335013,0.369751,0.0974992,10.7609,0.033374,3.68347,0.0483213,5.33319,0.0133339,1.47165,0.0566493,6.25234
244,0.745588,82.614,0.00374979,0.415491,0.0924074,10.2391,0.0344146,3.81327,0.0496528,5.50172,0.0138641,1.5362,0.0603235,6.68408
245,0.743495,82.705,0.00431131,0.479582,0.0873169,9.71297,0.0356817,3.96916,0.0509403,5.66651,0.0144285,1.605,0.0638267,7.09997
246,0.741179,82.7692,0.00504803,0.563725,0.0822471,9.18471,0.0371946,4.1536,0.0521757,5.82658,0.0150237,1.67774,0.0671313,7.49671
247,0.73863,82.8048,0.00597433,0.669759,0.0772173,8.65653,0.0389687,4.36863,0.0533509,5.98096,0.0156454,1.75394,0.0702136,7.87137
248,0.735832,82.8103,0.00710565,0.799667,0.0722471,8.13066,0.0410149,4.6158,0.0544577,6.12865,0.0162882,1.83306,0.0730539,8.22146
249,0.732775,82.7837,0.0084585,0.955581,0.067356,7.6094,0.043339,4.89613,0.0554883,6.26867,0.0169465,1.9145,0.0756366,8.54489
250,0.729445,82.7234,0.0100505,1.13979,0.0625635,7.09508,0.0459413,5.21002,0.0564352,6.40009,0.0176145,1.99759,0.0779501,8.84001
251,0.725829,82.6275,0.0119004,1.35472,0.0578892,6.59004,0.0488166,5.55722,0.0572918,6.52203,0.0182861,2.08166,0.0799867,9.10559
252,0.721916,82.4944,0.0140278,1.60298,0.0533523,6.09664,0.0519534,5.93679,0.0580522,6.63371,0.0189556,2.16608,0.0817425,9.34084
253,0.717694,82.3221,0.0164536,1.88729,0.0489715,5.61722,0.0553349,6.34712,0.0587115,6.73443,0.0196177,2.25022,0.0832173,9.54533
254,0.71315,82.1091,0.0191993,2.21053,0.0447653,5.15409,0.0589381,6.78589,0.0592661,6.82365,0.0202676,2.33353,0.0844139,9.71906
255,0.708273,81.8535,0.0222875,2.57571,0.0407508,4.70948,0.062735,7.25014,0.0597138,6.90099,0.0209012,2.4155,0.0853384,9.86236
256,0.703054,81.5537,0.0257411,2.98595,0.0369442,4.2855,0.0666925,7.73629,0.0600537,6.96619,0.0215149,2.49571,0.0859998,9.97592
257,0.697481,81.2081,0.0295838,3.44446,0.0333602,3.88415,0.0707736,8.24021,0.0602866,7.01921,0.0221057,2.57378,0.0864095,10.0607
258,0.691545,80.8151,0.0338394,3.95454,0.0300114,3.50719,0.0749374,8.75731,0.0604147,7.06017,0.0226712,2.64939,0.0865814,10.1181
259,0.685236,80.3732,0.038532,4.51952,0.0269088,3.1562,0.0791406,9.28261,0.0604415,7.08934,0.0232094,2.72229,0.0865313,10.1495
260,0.678548,79.8809,0.0436854,5.14278,0.0240604,2.83246,0.0833385,9.81088,0.060372,7.10718,0.0237187,2.79224,0.0862768,10.1568
261,0.671473,79.3369,0.0493228,5.82767,0.0214718,2.53697,0.0874854,10.3367,0.0602122,7.11429,0.0241976,2.85903,0.0858372,10.142
262,0.664004,78.74,0.055467,6.57748,0.0191459,2.27039,0.0915363,10.8547,0.0599693,7.11138,0.0246447,2.92245,0.0852329,10.1072
263,0.656137,78.0891,0.0621395,7.39544,0.0170821,2.033,0.0954473,11.3595,0.0596509,7.09926,0.0250585,2.9823,0.0844851,10.0549
264,0.647867,77.3832,0.0693603,8.28461,0.0152768,1.82471,0.0991773,11.846,0.0592652,7.07881,0.0254377,3.03836,0.083616,9.98735
265,0.639192,76.6214,0.0771478,9.2479,0.0137235,1.64506,0.102688,12.3095,0.0588206,7.05097,0.0257807,3.09039,0.0826477,9.90718
266,0.63011,75.8032,0.0855182,10.288,0.012412,1.49318,0.105946,12.7455,0.0583255,7.01665,0.0260855,3.13813,0.0816026,9.81691
267,0.620622,74.9279,0.0944852,11.4072,0.0113296,1.36783,0.108922,13.1502,0.0577881,6.97677,0.0263506,3.18131,0.0805026,9.7191
268,0.610729,73.9952,0.104059,12.6077,0.0104606,1.2674,0.111592,13.5204,0.0572161,6.93223,0.0265738,3.21965,0.0793688,9.61624
269,0.600434,73.0051,0.114248,13.8911,0.00978693,1.18997,0.113939,13.8535,0.0566166,6.88385,0.0267534,3.25288,0.0782216,9.51074
270,0.589743,71.9576,0.125055,15.2586,0.00928833,1.13332,0.11595,14.1477,0.0559962,6.83239,0.0268877,3.28071,0.0770796,9.40488
271,0.578661,70.853,0.13648,16.7111,0.00894302,1.09501,0.117619,14.4017,0.0553609,6.77855,0.0269752,3.30293,0.07596,9.30077
272,0.567197,69.6917,0.148519,18.2486,0.00872813,1.07243,0.118947,14.6151,0.0547156,6.72293,0.0270149,3.31933,0.0748779,9.20028
273,0.555361,68.4747,0.161163,19.871,0.0086202,1.06285,0.119939,14.7882,0.0540651,6.6661,0.0270061,3.32979,0.0738461,9.10505
274,0.543164,67.2029,0.174396,21.5771,0.00859587,1.06352,0.120606,14.9219,0.0534134,6.60855,0.026949,3.33426,0.0728752,9.01646
275,0.530621,65.8774,0.188201,23.3654,0.00863242,1.07173,0.120963,15.0178,0.052764,6.55072,0.0268444,3.33278,0.0719731,8.93556
276,0.517747,64.4998,0.202553,25.2336,0.00870839,1.08487,0.121032,15.0779,0.0521203,6.49304,0.026694,3.32548,0.0711451,8.8631
277,0.504559,63.0718,0.217423,27.1787,0.00880418,1.10056,0.120835,15.1049,0.0514855,6.4359,0.0265,3.31261,0.0703939,8.79951
278,0.491075,61.5955,0.232775,29.1969,0.00890257,1.11665,0.1204,15.1017,0.0508627,6.3797,0.0262659,3.29454,0.0697195,8.74491
279,0.477317,60.0729,0.24857,31.2839,0.00898921,1.13134,0.119754,15.0717,0.050255,6.32487,0.0259958,3.27172,0.0691196,8.69909
280,0.463306,58.5067,0.264762,33.4344,0.00905309,1.14323,0.118929,15.0185,0.0496659,6.27185,0.0256946,3.24473,0.0685898,8.66158
281,0.449066,56.8994,0.281301,35.6425,0.0090868,1.15135,0.117956,14.9458,0.0490989,6.22112,0.0253677,3.21424,0.0681234,8.63165
282,0.434624,55.2541,0.298132,37.9017,0.00908687,1.15522,0.116866,14.8573,0.0485579,6.1732,0.0250212,3.18097,0.0677124,8.60834
283,0.420004,53.5738,0.315195,40.2048,0.00905384,1.15487,0.115691,14.757,0.048047,6.12865,0.0246616,3.14573,0.0673476,8.59055
284,0.405235,51.8619,0.332428,42.544,0.00899236,1.15084,0.11446,14.6486,0.0475705,6.08806,0.0242955,3.10933,0.0670187,8.57704
285,0.390346,50.1219,0.349762,44.9107,0.0089111,1.14422,0.113203,14.5357,0.0471332,6.05207,0.0239292,3.0726,0.0667154,8.56651
286,0.375367,48.3576,0.367128,47.2961,0.00882258,1.13659,0.111946,14.4218,0.0467396,6.02134,0.0235692,3.03636,0.0664273,8.55766
287,0.360328,46.5727,0.384453,49.6909,0.00874294,1.13003,0.110716,14.3101,0.0463946,5.99654,0.0232211,3.00135,0.0661446,8.54925
288,0.345261,44.7714,0.401662,52.0851,0.00869149,1.12706,0.109534,14.2038,0.046103,5.97837,0.0228901,2.96826,0.0658585,8.54014
289,0.330197,42.9576,0.418679,54.4689,0.00869033,1.13059,0.108422,14.1054,0.0458696,5.9675,0.0225805,2.93765,0.0655615,8.52935
290,0.315168,41.1356,0.435427,56.8318,0.00876377,1.14384,0.107398,14.0176,0.045699,5.96462,0.0222953,2.90998,0.0652478,8.51612
291,0.300208,39.3098,0.451831,59.1636,0.00893772,1.17032,0.106478,13.9424,0.0455957,5.97039,0.0220368,2.88555,0.0649137,8.49992
292,0.285347,37.4843,0.467813,61.4537,0.00923908,1.21368,0.105674,13.8817,0.045564,5.98547,0.0218059,2.86451,0.0645573,8.4805
293,0.270619,35.6637,0.483299,63.6919,0.00969503,1.27767,0.104998,13.8372,0.0456079,6.01047,0.0216024,2.84689,0.0641792,8.45791
294,0.256054,33.8522,0.498218,65.868,0.0103323,1.36601,0.104458,13.8101,0.0457313,6.04601,0.0214248,2.83252,0.0637823,8.43248
295,0.241684,32.0541,0.512499,67.9719,0.0111766,1.48234,0.104061,13.8014,0.0459381,6.09269,0.0212709,2.82113,0.0633715,8.40487
296,0.227538,30.2738,0.526076,69.9941,0.0122517,1.63008,0.10381,13.8119,0.0462318,6.15111,0.0211374,2.81232,0.062954,8.37599
297,0.213648,28.5156,0.538889,71.9255,0.0135789,1.81238,0.103709,13.8421,0.0466161,6.22185,0.0210204,2.8056,0.0625387,8.34705
298,0.20004,26.7835,0.550878,73.7573,0.0151766,2.03201,0.103758,13.8922,0.0470947,6.30553,0.0209157,2.8004,0.0621363,8.31945
299,0.186743,25.0816,0.561993,75.4815,0.0170595,2.29127,0.103955,13.9623,0.0476715,6.40278,0.0208186,2.79616,0.0617586,8.29482
300,0.173783,23.4138,0.572187,77.0909,0.0192383,2.59198,0.104298,14.0521,0.0483506,6.51428,0.0207249,2.79227,0.0614185,8.27493
301,0.161183,21.7838,0.581419,78.5786,0.0217191,2.93533,0.104782,14.1613,0.0491364,6.64076,0.0206305,2.7882,0.0611297,8.26166
302,0.148967,20.1953,0.589655,79.9389,0.0245036,3.32193,0.105402,14.2893,0.0500338,6.78302,0.0205318,2.78348,0.060906,8.25696
303,0.137157,18.6516,0.596868,81.1668,0.0275884,3.75169,0.106151,14.4353,0.0510481,6.94191,0.0204262,2.77772,0.0607613,8.26279
304,0.125771,17.156,0.603037,82.258,0.0309654,4.22388,0.10702,14.5983,0.0521851,7.11839,0.0203119,2.77068,0.0607091,8.28112
305,0.114829,15.7115,0.608146,83.2094,0.0346215,4.73707,0.108001,14.7771,0.0534514,7.31347,0.0201881,2.76224,0.0607627,8.31384
306,0.104347,14.3208,0.61219,84.0186,0.0385389,5.28919,0.109081,14.9706,0.0548535,7.52825,0.0200552,2.75243,0.0609344,8.36281
307,0.0943378,12.9866,0.615167,84.6841,0.0426956,5.8775,0.110251,15.1772,0.0563989,7.7639,0.0199145,2.74144,0.0612357,8.42974
308,0.0848149,11.7111,0.617082,85.2054,0.0470653,6.49868,0.111497,15.3953,0.058095,8.02164,0.0197686,2.7296,0.0616773,8.51627
309,0.0757886,10.4963,0.617948,85.5827,0.0516182,7.14886,0.112806,15.6231,0.0599496,8.30272,0.0196209,2.71739,0.0622688,8.62391
310,0.0672677,9.34428,0.617783,85.8174,0.0563214,7.82372,0.114164,15.8587,0.06197,8.60838,0.0194756,2.70539,0.0630189,8.75407
311,0.059259,8.25646,0.616609,85.9112,0.0611396,8.51848,0.115555,16.1001,0.0641637,8.93982,0.0193377,2.6943,0.0639355,8.90803
312,0.0517675,7.23424,0.614457,85.867,0.0660353,9.22808,0.116965,16.3453,0.066537,9.29819,0.0192127,2.68487,0.0650256,9.08698
313,0.0447965,6.2787,0.611358,85.6883,0.0709702,9.94722,0.118378,16.5919,0.0690955,9.68446,0.0191062,2.67794,0.0662957,9.29204
314,0.0383474,5.39074,0.607351,85.3791,0.075905,10.6704,0.119778,16.8379,0.0718434,10.0995,0.0190241,2.67434,0.0677514,9.52424
315,0.0324202,4.57098,0.602477,84.9442,0.0808007,11.3922,0.121148,17.0809,0.0747832,10.5438,0.0189722,2.67492,0.0693982,9.78457
316,0.027013,3.81982,0.596781,84.3888,0.0856189,12.1071,0.122475,17.3187,0.0779153,11.0177,0.018956,2.6805,0.0712409,10.0739
317,0.0221226,3.13746,0.590311,83.7187,0.0903227,12.8097,0.123742,17.5492,0.0812377,11.5212,0.0189806,2.69185,0.0732842,10.3933
318,0.0177444,2.52388,0.583115,82.9398,0.0948766,13.4949,0.124935,17.7703,0.0847458,12.0539,0.0190507,2.70969,0.0755323,10.7434
319,0.0138721,1.97886,0.575245,82.0587,0.0992479,14.1577,0.126043,17.9801,0.0884321,12.6148,0.0191701,2.73462,0.0779893,11.1252
320,0.0104987,1.50198,0.566754,81.082,0.103406,14.7937,0.127054,18.1768,0.0922858,13.2028,0.0193422,2.76717,0.0806588,11.5394
321,0.00761554,1.09266,0.557695,80.0166,0.107324,15.3985,0.127958,18.3591,0.0962934,13.8159,0.0195693,2.80775,0.0835442,11.9867
322,0.00521319,0.750128,0.548122,78.8696,0.110977,15.9686,0.128748,18.5257,0.100438,14.4521,0.0198528,2.85663,0.0866479,12.4678
323,0.00328115,0.47348,0.538089,77.648,0.114346,16.5005,0.129419,18.6756,0.1047,15.1085,0.0201933,2.91396,0.0899718,12.9832
324,0.00180806,0.261655,0.527648,76.3591,0.117412,16.9914,0.129968,18.8084,0.109056,15.7822,0.0205904,2.97975,0.0935169,13.5334
325,0.000781804,0.113462,0.516853,75.0099,0.120163,17.4391,0.130395,18.9239,0.113482,16.4695,0.0210426,3.05388,0.0972826,14.1184
326,0.000189574,0.0275906,0.505754,73.6076,0.122588,17.8415,0.130702,19.0224,0.117952,17.1667,0.0215477,3.13606,0.101267,14.7384
327,1.79776e-05,0.00262386,0.494404,72.1591,0.12468,18.1972,0.130895,19.1043,0.122436,17.8697,0.0221024,3.22589,0.105466,15.3929
328,0.000253129,0.0370488,0.48285,70.6714,0.126435,18.5054,0.130981,19.1708,0.126905,18.5743,0.0227026,3.32283,0.109874,16.0814
329,0.000880735,0.129269,0.47114,69.1512,0.127852,18.7654,0.130972,19.2233,0.131331,19.2759,0.0233436,3.42624,0.114481,16.8029
330,0.00188618,0.277617,0.459321,67.6051,0.128933,18.977,0.13088,19.2636,0.135683,19.9704,0.02402,3.53538,0.119277,17.5558
331,0.00325461,0.480364,0.447436,66.0395,0.129682,19.1405,0.130722,19.2939,0.139933,20.6534,0.024726,3.64944,0.124247,18.3382
332,0.004971,0.735735,0.435529,64.4607,0.130105,19.2562,0.130513,19.3167,0.144054,21.3207,0.0254556,3.76756,0.129372,19.1478
333,0.00702027,1.04191,0.42364,62.8746,0.130209,19.325,0.130275,19.3347,0.148021,21.9685,0.0262028,3.88889,0.134632,19.9814
334,0.0093873,1.39706,0.411809,61.2872,0.130005,19.348,0.130026,19.3511,0.151811,22.5932,0.0269617,4.01256,0.14,20.8355
335,0.012057,1.79932,0.400071,59.7041,0.129503,19.3261,0.129789,19.3689,0.155404,23.1914,0.0277271,4.13781,0.145449,21.7059
336,0.0150146,2.24682,0.388463,58.1306,0.128714,19.261,0.129587,19.3917,0.158782,23.7605,0.0284941,4.26393,0.150946,22.5879
337,0.0182453,2.73772,0.377018,56.5719,0.127651,19.1542,0.12944,19.4226,0.161932,24.298,0.029259,4.39034,0.156454,23.4761
338,0.0217345,3.27016,0.365768,55.0331,0.126329,19.0074,0.129373,19.4653,0.164841,24.8018,0.0300187,4.51659,0.161936,24.3647
339,0.0254683,3.84233,0.354742,53.5188,0.124761,18.8224,0.129405,19.523,0.167502,25.2705,0.0307715,4.6424,0.167349,25.2475
340,0.0294329,4.45244,0.343969,52.0337,0.122963,18.6012,0.129559,19.5989,0.169909,25.7029,0.0315165,4.76764,0.172651,26.1177
341,0.0336148,5.09875,0.333474,50.5819,0.12095,18.3459,0.129852,19.6961,0.172059,26.0981,0.032254,4.89234,0.177797,26.9685
342,0.0380014,5.77957,0.323282,49.1675,0.118739,18.0588,0.130302,19.8174,0.17395,26.4558,0.0329853,5.01668,0.18274,27.7926
343,0.0425803,6.49328,0.313416,47.7944,0.116347,17.7423,0.130924,19.9653,0.175584,26.7758,0.0337121,5.14093,0.187436,28.583
344,0.0473398,7.23831,0.303896,46.466,0.113792,17.3989,0.131731,20.1419,0.176964,27.058,0.034437,5.26546,0.19184,29.3326
345,0.0522689,8.01319,0.29474,45.1857,0.111093,17.0313,0.132733,20.3489,0.178092,27.3028,0.0351626,5.39067,0.195911,30.0345
346,0.0573572,8.81652,0.285965,43.9565,0.10827,16.6425,0.133935,20.5874,0.178973,27.5105,0.0358914,5.51695,0.199608,30.6822
347,0.062595,9.647,0.277587,42.7811,0.105344,16.2354,0.135341,20.8584,0.179611,27.6813,0.0366254,5.64462,0.202896,31.2699
348,0.0679734,10.5034,0.269618,41.662,0.102338,15.8135,0.13695,21.1619,0.180011,27.8158,0.0373659,5.77388,0.205744,31.7921
