t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6,Norm_7,AvgX_7
3857,0.489316,-91.3665,0.234482,-43.7831,0.0843448,-15.7491,0.0948188,-17.7048,0.032184,-6.00948,0.0331332,-6.18672,0.0077893,-1.45444,0.0239315,-4.46855
3858,0.50197,-93.5412,0.233181,-43.4529,0.0836206,-15.5825,0.0927434,-17.2826,0.0297392,-5.54183,0.0306983,-5.72058,0.00711948,-1.3267,0.0209275,-3.89981
3859,0.514774,-95.7342,0.231636,-43.0781,0.0828108,-15.4006,0.090362,-16.8049,0.0273959,-5.0949,0.0283878,-5.27936,0.0064835,-1.20576,0.0181494,-3.3753
3860,0.527722,-97.9439,0.22984,-42.6577,0.0819031,-15.201,0.0876991,-16.2768,0.0251522,-4.66819,0.026202,-4.86304,0.00588154,-1.0916,0.0156006,-2.89544
3861,0.540804,-100.169,0.227784,-42.1906,0.0808866,-14.982,0.0847828,-15.7036,0.0230052,-4.26106,0.0241407,-4.47138,0.00531342,-0.984161,0.0132829,-2.46029
3862,0.554013,-102.407,0.225462,-41.6757,0.0797524,-14.7419,0.0816431,-15.0914,0.0209518,-3.87285,0.0222022,-4.10399,0.00477864,-0.883311,0.0111963,-2.06958
3863,0.567339,-104.656,0.222866,-41.1119,0.0784933,-14.4796,0.0783122,-14.4462,0.0189892,-3.50292,0.0203844,-3.7603,0.00427645,-0.788873,0.0093388,-1.72272
3864,0.580772,-106.915,0.21999,-40.4983,0.077104,-14.1942,0.074823,-13.7743,0.017115,-3.15073,0.0186842,-3.43961,0.00380589,-0.700633,0.00770664,-1.41873
3865,0.594299,-109.181,0.216826,-39.834,0.0755811,-13.8853,0.0712091,-13.0821,0.0153273,-2.81585,0.0170977,-3.1411,0.00336587,-0.618359,0.006294,-1.1563
3866,0.60791,-111.452,0.213368,-39.1182,0.0739234,-13.5529,0.0675035,-12.3759,0.0136256,-2.49806,0.0156207,-2.86385,0.00295531,-0.541816,0.00509314,-0.933759
3867,0.621591,-113.725,0.209613,-38.3505,0.0721315,-13.1971,0.0637384,-11.6615,0.01201,-2.19732,0.0142485,-2.60688,0.00257319,-0.470786,0.00409434,-0.749094
3868,0.635328,-115.998,0.205557,-37.5305,0.0702081,-12.8186,0.0599447,-10.9447,0.010482,-1.9138,0.0129759,-2.36915,0.00221868,-0.405087,0.00328602,-0.599961
3869,0.649106,-118.268,0.201197,-36.6583,0.0681578,-12.4184,0.0561514,-10.2308,0.00904404,-1.64783,0.011798,-2.1496,0.00189125,-0.344588,0.00265483,-0.483713
3870,0.662908,-120.531,0.196534,-35.7341,0.065987,-11.9978,0.0523856,-9.52483,0.00769956,-1.39995,0.0107093,-1.94718,0.00159069,-0.289222,0.00218583,-0.39743
3871,0.676718,-122.785,0.191569,-34.7586,0.063704,-11.5586,0.0486717,-8.83108,0.00645263,-1.17078,0.0097047,-1.76084,0.00131716,-0.238988,0.00186267,-0.337965
3872,0.690517,-125.026,0.186306,-33.7329,0.0613189,-11.1025,0.0450318,-8.15353,0.00530784,-0.961045,0.00877908,-1.58955,0.00107122,-0.193957,0.00166791,-0.301994
3873,0.704286,-127.251,0.180751,-32.6582,0.058843,-10.6318,0.0414854,-7.49562,0.00426998,-0.771504,0.00792751,-1.43235,0.00085376,-0.154258,0.00158334,-0.28608
3874,0.718005,-129.456,0.174911,-31.5365,0.0562892,-10.1489,0.0380492,-6.86027,0.00334372,-0.602873,0.00714532,-1.2883,0.000665924,-0.120066,0.00159033,-0.286737
3875,0.731652,-131.638,0.168798,-30.37,0.0536713,-9.65648,0.0347376,-6.24995,0.00253331,-0.455789,0.00642804,-1.15652,0.000509007,-0.0915799,0.00167025,-0.300509
3876,0.745205,-133.792,0.162425,-29.1613,0.0510044,-9.15718,0.0315626,-5.66665,0.00184225,-0.330752,0.0057715,-1.0362,0.000384296,-0.0689954,0.00180488,-0.324043
3877,0.758641,-135.914,0.155807,-27.9135,0.0483039,-8.65389,0.0285337,-5.11194,0.00127304,-0.228071,0.00517177,-0.926548,0.000292914,-0.052477,0.00197687,-0.354166
3878,0.771936,-138.001,0.148962,-26.6303,0.045586,-8.14953,0.0256585,-4.58702,0.000826872,-0.147822,0.00462516,-0.826851,0.000235643,-0.0421264,0.00217009,-0.387953
3879,0.785064,-140.047,0.141912,-25.3156,0.0428669,-7.64701,0.0229427,-4.09273,0.000503478,-0.0898152,0.0041282,-0.736427,0.000212761,-0.0379544,0.00237006,-0.422794
3880,0.798001,-142.049,0.134679,-23.9738,0.0401629,-7.14926,0.0203903,-3.6296,0.000300921,-0.0535658,0.00367759,-0.654634,0.000223906,-0.0398566,0.00256422,-0.456447
3881,0.810719,-144.002,0.127291,-22.6098,0.0374901,-6.65909,0.0180038,-3.19789,0.000215511,-0.0382797,0.00327022,-0.580865,0.000267959,-0.0475956,0.00274219,-0.487074
3882,0.823192,-145.902,0.119775,-21.2288,0.0348638,-6.17922,0.0157846,-2.79764,0.000241757,-0.0428487,0.0029031,-0.514542,0.000342991,-0.0607912,0.00289594,-0.513272
3883,0.835393,-147.743,0.112163,-19.8365,0.0322991,-5.71224,0.0137326,-2.42868,0.000372376,-0.0658563,0.00257338,-0.455113,0.000446243,-0.07892,0.00301986,-0.534076
3884,0.847294,-149.522,0.104487,-18.4388,0.0298098,-5.26052,0.0118471,-2.09065,0.000598375,-0.105595,0.00227828,-0.402048,0.000574176,-0.101325,0.00311074,-0.548951
3885,0.858867,-151.233,0.0967839,-17.0421,0.0274087,-4.82624,0.0101262,-1.78307,0.000909184,-0.160093,0.00201518,-0.354842,0.000722564,-0.127232,0.00316763,-0.55777
3886,0.870083,-152.872,0.08909,-15.653,0.0251073,-4.41132,0.00856745,-1.50529,0.00129285,-0.227152,0.00178153,-0.313013,0.000886633,-0.15578,0.00319166,-0.560772
3887,0.880914,-154.436,0.0814447,-14.2783,0.0229158,-4.01744,0.00716747,-1.25655,0.00173627,-0.30439,0.00157492,-0.276104,0.00106125,-0.18605,0.00318579,-0.55851
3888,0.891332,-155.918,0.073889,-12.9252,0.0208429,-3.64597,0.00592231,-1.03597,0.00222549,-0.389298,0.0013931,-0.24369,0.00124111,-0.217103,0.00315441,-0.551791
3889,0.901309,-157.314,0.0664648,-11.6008,0.0188953,-3.29799,0.00482729,-0.842555,0.00274604,-0.479293,0.00123396,-0.215376,0.00142097,-0.248016,0.00310306,-0.541609
3890,0.910816,-158.621,0.0592154,-10.3125,0.0170785,-2.97428,0.00387705,-0.6752,0.00328324,-0.571786,0.00109562,-0.190806,0.00159584,-0.277921,0.00303798,-0.529072
3891,0.919828,-159.834,0.0521847,-9.0679,0.015396,-2.67529,0.00306555,-0.532686,0.00382263,-0.664242,0.000976385,-0.169662,0.0017612,-0.306036,0.00296572,-0.515339
3892,0.928316,-160.949,0.0454172,-7.87433,0.0138495,-2.40119,0.00238605,-0.413687,0.00435031,-0.754246,0.0008748,-0.151671,0.00191311,-0.331691,0.00289282,-0.50155
3893,0.936255,-161.962,0.0389576,-6.73926,0.0124391,-2.15183,0.00183113,-0.316766,0.0048533,-0.839571,0.000789648,-0.136601,0.0020484,-0.354352,0.00282544,-0.488772
3894,0.94362,-162.87,0.0328503,-5.67,0.0111631,-1.92677,0.00139269,-0.24038,0.00531994,-0.918228,0.000719939,-0.124262,0.00216469,-0.373628,0.00276909,-0.477948
3895,0.950386,-163.668,0.0271394,-4.67374,0.0100185,-1.7253,0.00106201,-0.182891,0.00574016,-0.988525,0.000664891,-0.114502,0.00226045,-0.389277,0.00272839,-0.469863
3896,0.95653,-164.354,0.021868,-3.75742,0.00900036,-1.54647,0.000829749,-0.14257,0.00610577,-1.04911,0.000623902,-0.107201,0.00233497,-0.401201,0.00270694,-0.465114
3897,0.962031,-164.924,0.0170778,-2.92771,0.00810278,-1.38909,0.000686089,-0.117619,0.00641069,-1.09901,0.000596494,-0.102259,0.00238833,-0.40944,0.00270718,-0.4641
3898,0.966866,-165.376,0.0128092,-2.19092,0.00731851,-1.25178,0.000620804,-0.106184,0.00665111,-1.13763,0.000582261,-0.0995918,0.00242131,-0.414149,0.00273038,-0.467013
3899,0.971019,-165.707,0.00910014,-1.55297,0.00663937,-1.13303,0.000623404,-0.106386,0.00682554,-1.1648,0.0005808,-0.0991151,0.00243527,-0.415585,0.00277666,-0.473846
3900,0.97447,-165.915,0.00598649,-1.01927,0.00605647,-1.03119,0.000683291,-0.116339,0.00693483,-1.18074,0.000591641,-0.100734,0.00243203,-0.414082,0.00284507,-0.484408
3901,0.977205,-165.999,0.0035011,-0.594735,0.00556041,-0.944553,0.000789933,-0.134187,0.00698212,-1.18606,0.000614181,-0.104332,0.00241377,-0.41003,0.00293368,-0.498347
3902,0.979209,-165.956,0.00167363,-0.283646,0.00514163,-0.871401,0.000933051,-0.158133,0.00697261,-1.18172,0.000647623,-0.109759,0.00238292,-0.403857,0.00303971,-0.515168
3903,0.98047,-165.786,0.000530164,-0.0896442,0.00479068,-0.810045,0.00110281,-0.186472,0.00691341,-1.16897,0.000690929,-0.116828,0.002342,-0.396004,0.00315974,-0.534273
3904,0.980979,-165.487,9.28108e-05,-0.0156568,0.00449854,-0.758884,0.00129002,-0.21762,0.0068132,-1.14936,0.000742789,-0.125305,0.00229358,-0.386917,0.00328984,-0.554981
3905,0.980728,-165.059,0.000379384,-0.0638514,0.00425699,-0.716464,0.00148628,-0.250145,0.00668187,-1.12458,0.000801617,-0.134915,0.00224016,-0.377026,0.00342576,-0.576566
3906,0.979711,-164.503,0.00140307,-0.23559,0.0040589,-0.68153,0.00168418,-0.28279,0.00653018,-1.09648,0.000865562,-0.145337,0.00218415,-0.366741,0.00356312,-0.598284
3907,0.977925,-163.819,0.00317217,-0.531392,0.00389861,-0.653083,0.00187739,-0.314495,0.00636929,-1.06696,0.000932551,-0.156218,0.0021278,-0.356442,0.00369753,-0.619399
3908,0.975368,-163.007,0.00568982,-0.9509,0.00377225,-0.63043,0.00206079,-0.344406,0.00621041,-1.0379,0.00100034,-0.167181,0.00207317,-0.346474,0.00382479,-0.639211
3909,0.972044,-162.068,0.00895379,-1.49286,0.00367802,-0.613233,0.00223048,-0.371886,0.00606436,-1.01111,0.00106662,-0.177837,0.00202213,-0.337147,0.00394099,-0.657077
3910,0.967954,-161.004,0.0129564,-2.15509,0.0036165,-0.60155,0.00238384,-0.396516,0.00594124,-0.988236,0.00112906,-0.187802,0.00197632,-0.328731,0.00404263,-0.67243
3911,0.963106,-159.818,0.0176842,-2.93452,0.00359089,-0.595873,0.00251947,-0.418081,0.0058501,-0.970766,0.00118545,-0.196714,0.00193718,-0.321457,0.00412676,-0.684795
3912,0.957508,-158.511,0.0231183,-3.82712,0.00360717,-0.597148,0.00263712,-0.436563,0.00579867,-0.95994,0.00123379,-0.204248,0.00190591,-0.315515,0.00419101,-0.693801
3913,0.951171,-157.086,0.029234,-4.82799,0.00367424,-0.606799,0.00273761,-0.452116,0.00579321,-0.956746,0.00127238,-0.210132,0.00188349,-0.311058,0.00423367,-0.699189
3914,0.944109,-155.546,0.0360012,-5.93134,0.003804,-0.626724,0.00282268,-0.465047,0.0058384,-0.961899,0.00129987,-0.214159,0.00187066,-0.308198,0.00425374,-0.70082
3915,0.936338,-153.894,0.0433843,-7.13054,0.00401131,-0.65929,0.00289482,-0.475787,0.00593732,-0.975844,0.00131541,-0.216197,0.00186795,-0.307012,0.00425094,-0.698675
3916,0.927875,-152.136,0.0513424,-8.41816,0.00431388,-0.707309,0.00295717,-0.484862,0.00609145,-0.998762,0.0013186,-0.216199,0.00187565,-0.307534,0.00422575,-0.69286
3917,0.918741,-150.273,0.0598299,-9.78604,0.00473211,-0.774005,0.0030133,-0.492868,0.00630088,-1.0306,0.00130958,-0.214201,0.00189385,-0.309766,0.00417936,-0.683594
3918,0.908958,-148.312,0.0687967,-11.2254,0.0052888,-0.862958,0.00306707,-0.500445,0.0065644,-1.07109,0.00128902,-0.210326,0.00192241,-0.313674,0.00411364,-0.671211
3919,0.89855,-146.257,0.0781882,-12.7267,0.00600875,-0.978042,0.00312256,-0.508257,0.00687977,-1.11982,0.0012581,-0.20478,0.00196099,-0.31919,0.00403116,-0.65615
3920,0.887544,-144.112,0.0879466,-14.28,0.00691838,-1.12335,0.00318389,-0.516974,0.00724399,-1.17622,0.00121847,-0.197845,0.00200911,-0.326223,0.00393504,-0.638939
3921,0.875968,-141.884,0.0980108,-15.8751,0.00804516,-1.3031,0.00325525,-0.527264,0.00765354,-1.23967,0.00117224,-0.189871,0.0020661,-0.334653,0.00382896,-0.62019
3922,0.86385,-139.577,0.108317,-17.5013,0.009417,-1.52155,0.00334081,-0.539791,0.00810468,-1.30951,0.00112191,-0.181273,0.00213118,-0.344346,0.00371703,-0.600578
3923,0.851223,-137.197,0.1188,-19.1476,0.0110616,-1.78287,0.00344477,-0.555215,0.00859372,-1.3851,0.00107035,-0.172514,0.00220352,-0.355155,0.00360371,-0.580831
3924,0.838117,-134.75,0.129392,-20.8032,0.013006,-2.09106,0.00357144,-0.574205,0.00911726,-1.46584,0.0010207,-0.164105,0.00228224,-0.366931,0.00349372,-0.561709
3925,0.824566,-132.242,0.140026,-22.4569,0.0152752,-2.44979,0.0037253,-0.597453,0.00967244,-1.55124,0.000976402,-0.156593,0.00236648,-0.379528,0.00339195,-0.543991
3926,0.810605,-129.678,0.150634,-24.0981,0.0178924,-2.86237,0.00391113,-0.625692,0.010257,-1.64089,0.000941105,-0.150555,0.00245544,-0.392814,0.00330333,-0.528457
3927,0.796268,-127.066,0.161151,-25.7159,0.0208774,-3.33156,0.00413416,-0.659716,0.0108697,-1.73456,0.000918679,-0.1466,0.00254846,-0.406674,0.00323276,-0.515873
3928,0.78159,-124.41,0.17151,-27.3003,0.0242467,-3.85949,0.00440018,-0.700404,0.0115101,-1.83213,0.000913197,-0.145359,0.00264503,-0.421026,0.00318504,-0.506983
3929,0.766607,-121.718,0.181648,-28.8412,0.0280121,-4.44763,0.00471572,-0.748739,0.0121786,-1.93366,0.000928924,-0.14749,0.00274488,-0.435819,0.00316479,-0.50249
3930,0.751355,-118.995,0.191504,-30.3292,0.032181,-5.09662,0.00508809,-0.80582,0.0128769,-2.03937,0.000970332,-0.153675,0.00284797,-0.451043,0.00317637,-0.503055
3931,0.73587,-116.247,0.201021,-31.7558,0.0367552,-5.80629,0.00552552,-0.872877,0.0136075,-2.14961,0.00104211,-0.164624,0.00295454,-0.466735,0.00322391,-0.509289
3932,0.720186,-113.48,0.210146,-33.1127,0.041731,-6.57556,0.00603713,-0.951271,0.0143738,-2.26488,0.00114916,-0.181074,0.00306514,-0.482974,0.00331124,-0.521753
3933,0.70434,-110.7,0.218828,-34.3927,0.0470991,-7.40246,0.00663296,-1.04249,0.0151801,-2.38583,0.00129667,-0.203795,0.00318062,-0.49989,0.00344194,-0.540962
3934,0.688366,-107.912,0.227023,-35.5893,0.0528439,-8.28408,0.00732384,-1.14812,0.0160316,-2.51319,0.00149006,-0.23359,0.00330211,-0.517655,0.00361935,-0.567388
3935,0.672298,-105.122,0.23469,-36.6967,0.0589442,-9.21663,0.00812128,-1.26986,0.0169338,-2.6478,0.00173506,-0.271297,0.00343101,-0.53648,0.00384668,-0.601475
3936,0.656168,-102.335,0.241795,-37.7101,0.0653729,-10.1955,0.00903719,-1.40943,0.017893,-2.79056,0.00203767,-0.317793,0.00356897,-0.556612,0.00412703,-0.643646
3937,0.640009,-99.5565,0.248308,-38.6256,0.0720978,-11.2152,0.0100837,-1.56857,0.0189158,-2.94245,0.00240423,-0.37399,0.00371781,-0.578323,0.00446352,-0.694323
3938,0.623851,-96.7911,0.254205,-39.4402,0.0790813,-12.2695,0.0112727,-1.74897,0.0200092,-3.10444,0.00284136,-0.440839,0.00387946,-0.601903,0.00485941,-0.753942
3939,0.607725,-94.0434,0.259467,-40.1517,0.0862816,-13.3518,0.0126156,-1.95222,0.0211801,-3.27755,0.00335599,-0.519328,0.00405596,-0.627645,0.00531821,-0.822975
3940,0.591659,-91.3178,0.264081,-40.7587,0.0936533,-14.4546,0.0141228,-2.17974,0.0224356,-3.46276,0.00395537,-0.610479,0.00424929,-0.655844,0.0058438,-0.901943
3941,0.57568,-88.6183,0.268038,-41.2609,0.101148,-15.5703,0.0158034,-2.43273,0.0237825,-3.661,0.004647,-0.715344,0.00446142,-0.686777,0.00644053,-0.991435
3942,0.559813,-85.9489,0.271335,-41.6585,0.108714,-16.691,0.0176646,-2.71208,0.0252273,-3.87318,0.00543865,-0.835005,0.00469417,-0.720703,0.00711338,-1.09213
3943,0.544082,-83.313,0.273975,-41.9527,0.1163,-17.8085,0.0197116,-3.01835,0.0267759,-4.10009,0.00633834,-0.970564,0.00494919,-0.757848,0.00786798,-1.20479
3944,0.52851,-80.714,0.275964,-42.1451,0.123853,-18.9148,0.0219466,-3.35167,0.0284339,-4.34241,0.00735425,-1.12314,0.00522792,-0.798406,0.00871076,-1.33031
3945,0.513119,-78.1549,0.277311,-42.2381,0.131321,-20.0019,0.0243692,-3.71176,0.0302055,-4.60071,0.0084947,-1.29386,0.00553156,-0.842531,0.00964893,-1.46966
3946,0.497927,-75.6384,0.278031,-42.2348,0.138652,-21.0623,0.0269758,-4.09781,0.0320945,-4.87536,0.00976809,-1.48384,0.00586109,-0.890339,0.0106905,-1.62396
3947,0.482952,-73.1671,0.278142,-42.1384,0.1458,-22.0886,0.0297594,-4.50854,0.034103,-5.16659,0.0111828,-1.6942,0.00621721,-0.941906,0.0118444,-1.79443
3948,0.468211,-70.7431,0.277664,-41.9529,0.152716,-23.0743,0.0327094,-4.94214,0.036232,-5.47438,0.0127472,-1.92601,0.00660042,-0.997274,0.0131202,-1.98237
3949,0.453718,-68.3684,0.27662,-41.6824,0.15936,-24.0132,0.0358119,-5.39631,0.0384811,-5.79852,0.0144695,-2.18033,0.00701101,-1.05645,0.0145283,-2.18919
3950,0.439487,-66.0447,0.275035,-41.3314,0.165694,-24.9,0.0390497,-5.86827,0.040848,-6.13851,0.0163573,-2.45812,0.0074491,-1.11943,0.0160795,-2.41638
3951,0.42553,-63.7735,0.272936,-40.9046,0.171685,-25.7301,0.0424023,-6.35476,0.0433288,-6.49363,0.0184181,-2.76029,0.00791469,-1.18616,0.0177853,-2.66546
3952,0.411856,-61.556,0.270352,-40.4068,0.177304,-26.4998,0.0458462,-6.85217,0.0459178,-6.86287,0.0206586,-3.08763,0.00840769,-1.25661,0.0196574,-2.93799
3953,0.398476,-59.3933,0.26731,-39.8428,0.18253,-27.2063,0.0493559,-7.35654,0.0486075,-7.245,0.0230848,-3.44082,0.00892798,-1.33072,0.0217076,-3.23553
3954,0.385397,-57.2861,0.26384,-39.2176,0.187346,-27.8475,0.0529032,-7.86362,0.0513885,-7.63848,0.0257017,-3.82035,0.00947542,-1.40844,0.0239477,-3.55962
3955,0.372625,-55.2351,0.259972,-38.5361,0.191742,-28.4223,0.0564589,-8.36902,0.05425,-8.04159,0.0285131,-4.22655,0.0100499,-1.48972,0.0263892,-3.91173
3956,0.360167,-53.2407,0.255734,-37.8031,0.195712,-28.9306,0.0599924,-8.86822,0.0571793,-8.45236,0.0315212,-4.65953,0.0106514,-1.57451,0.0290432,-4.29323
3957,0.348025,-51.3031,0.251155,-37.0233,0.199257,-29.3729,0.0634731,-9.35669,0.0601627,-8.86871,0.0347267,-5.11913,0.0112799,-1.66279,0.03192,-4.70539
3958,0.336205,-49.4226,0.246264,-36.2012,0.202382,-29.7505,0.0668701,-9.83,0.0631857,-9.28839,0.0381284,-5.60493,0.0119354,-1.75452,0.0350289,-5.1493
3959,0.324707,-47.599,0.241088,-35.3413,0.205099,-30.0656,0.0701534,-10.2838,0.0662329,-9.70912,0.0417229,-6.11619,0.0126182,-1.8497,0.0383781,-5.62587
3960,0.313534,-45.8322,0.235654,-34.4477,0.207422,-30.3208,0.0732944,-10.7141,0.069289,-10.1286,0.0455045,-6.65183,0.0133283,-1.94832,0.0419743,-6.13578
3961,0.302686,-44.1219,0.229985,-33.5245,0.209371,-30.5196,0.0762659,-11.1171,0.0723388,-10.5447,0.0494651,-7.21043,0.014066,-2.05037,0.0458224,-6.67943
3962,0.292163,-42.4676,0.224107,-32.5753,0.210968,-30.6656,0.0790431,-11.4894,0.0753684,-10.9553,0.0535937,-7.79018,0.0148315,-2.15584,0.0499254,-7.25697
3963,0.281964,-40.869,0.218042,-31.6039,0.21224,-30.763,0.0816035,-11.8279,0.0783646,-11.3585,0.0578769,-8.38891,0.0156249,-2.26473,0.0542842,-7.86817
3964,0.272087,-39.3253,0.211812,-30.6135,0.213215,-30.8164,0.0839274,-12.1302,0.0813166,-11.7528,0.0622983,-9.00408,0.0164463,-2.37701,0.058897,-8.51249
3965,0.262532,-37.8358,0.205436,-29.6073,0.213923,-30.8304,0.0859981,-12.394,0.0842155,-12.137,0.0668391,-9.63278,0.0172957,-2.49264,0.0637597,-9.18898
3966,0.253295,-36.4,0.198935,-28.5882,0.214396,-30.81,0.087802,-12.6177,0.0870553,-12.5104,0.0714779,-10.2718,0.018173,-2.61157,0.068865,-9.89631
3967,0.244373,-35.0168,0.192327,-27.559,0.214667,-30.7602,0.0893285,-12.8001,0.0898329,-12.8724,0.0761911,-10.9176,0.0190777,-2.73369,0.0742027,-10.6327
3968,0.235763,-33.6856,0.185628,-26.5223,0.214769,-30.686,0.09057,-12.9406,0.0925485,-13.2232,0.080953,-11.5665,0.0200093,-2.85891,0.0797594,-11.3959
3969,0.227461,-32.4052,0.178854,-25.4804,0.214735,-30.5923,0.0915223,-13.0387,0.0952055,-13.5634,0.0857365,-12.2144,0.0209672,-2.98709,0.0855182,-12.1834
3970,0.219463,-31.1749,0.172021,-24.4357,0.214599,-30.484,0.0921836,-13.0948,0.0978108,-13.8941,0.0905132,-12.8575,0.0219502,-3.11805,0.091459,-12.9918
3971,0.211765,-29.9936,0.165143,-23.3902,0.214393,-30.3658,0.0925552,-13.1092,0.100374,-14.2166,0.0952542,-13.4914,0.0229574,-3.2516,0.0975581,-13.8178
3972,0.204363,-28.8603,0.158233,-22.3459,0.214148,-30.2423,0.0926406,-13.0828,0.102909,-14.5329,0.0999305,-14.1123,0.0239875,-3.38754,0.103788,-14.6571
3973,0.19725,-27.774,0.151306,-21.3048,0.213896,-30.1179,0.0924459,-13.0169,0.105429,-14.8451,0.104513,-14.7161,0.025039,-3.52564,0.11012,-15.5055
3974,0.190423,-26.7337,0.144374,-20.2687,0.213666,-29.9967,0.0919792,-12.913,0.107954,-15.1557,0.108975,-15.2991,0.0261105,-3.66567,0.116518,-16.3581
3975,0.183877,-25.7382,0.137448,-19.2393,0.213485,-29.8826,0.0912506,-12.7728,0.1105,-15.4673,0.113289,-15.8577,0.0272007,-3.80741,0.122948,-17.2096
3976,0.177606,-24.7865,0.130542,-18.2183,0.213381,-29.7792,0.0902721,-12.5983,0.113088,-15.7825,0.117432,-16.3887,0.028308,-3.95063,0.12937,-18.0547
3977,0.171605,-23.8776,0.123667,-17.2074,0.213377,-29.6898,0.0890571,-12.3916,0.115737,-16.104,0.121381,-16.8892,0.0294311,-4.09512,0.135744,-18.8877
3978,0.165869,-23.0104,0.116836,-16.2081,0.213498,-29.6177,0.0876208,-12.1553,0.118465,-16.4341,0.125116,-17.3568,0.0305688,-4.24067,0.142026,-19.7027
3979,0.160393,-22.1838,0.110059,-15.2222,0.213764,-29.5655,0.0859795,-11.8917,0.121289,-16.7753,0.128621,-17.7894,0.0317196,-4.3871,0.148175,-20.4938
3980,0.155171,-21.3968,0.10335,-14.2511,0.214196,-29.5357,0.0841511,-11.6037,0.124222,-17.1292,0.131882,-18.1854,0.0328825,-4.53421,0.154145,-21.2553
3981,0.150199,-20.6484,0.0967201,-13.2965,0.21481,-29.5308,0.0821546,-11.2941,0.127278,-17.4974,0.134887,-18.5435,0.034056,-4.68181,0.159895,-21.9814
3982,0.145471,-19.9376,0.0901819,-12.36,0.215623,-29.5525,0.0800099,-10.9658,0.130463,-17.8808,0.13763,-18.863,0.0352386,-4.82966,0.165383,-22.6667
3983,0.140981,-19.2634,0.0837483,-11.4432,0.21665,-29.6026,0.0777384,-10.622,0.133782,-18.2796,0.140103,-19.1434,0.0364284,-4.9775,0.170569,-23.3062
3984,0.136727,-18.6248,0.0774324,-10.5478,0.217901,-29.6824,0.0753621,-10.2658,0.137233,-18.6938,0.142305,-19.3847,0.0376231,-5.125,0.175417,-23.8952
3985,0.132701,-18.0209,0.0712477,-9.67549,0.219388,-29.793,0.072904,-9.90041,0.140811,-19.1223,0.144235,-19.5872,0.0388198,-5.27175,0.179893,-24.4296
3986,0.128901,-17.4508,0.0652082,-8.828,0.221118,-29.9353,0.0703875,-9.52918,0.144507,-19.5636,0.145894,-19.7514,0.0400145,-5.41723,0.18397,-24.9061
3987,0.125321,-16.9136,0.0593286,-8.00712,0.223097,-30.1097,0.0678368,-9.15541,0.148305,-20.0156,0.147286,-19.878,0.0412026,-5.5608,0.187623,-25.322
3988,0.121958,-16.4085,0.0536238,-7.21469,0.22533,-30.3165,0.0652762,-8.78244,0.152186,-20.4755,0.148415,-19.9681,0.0423783,-5.70169,0.190834,-25.6753
3989,0.118807,-15.9347,0.0481095,-6.45258,0.227817,-30.5554,0.0627301,-8.41354,0.156125,-20.9399,0.149287,-20.0228,0.0435348,-5.83901,0.19359,-25.9648
3990,0.115865,-15.4914,0.0428018,-5.72272,0.230557,-30.8261,0.0602226,-8.05192,0.160096,-21.4052,0.149909,-20.0432,0.0446642,-5.97172,0.195885,-26.1903
3991,0.113128,-15.078,0.0377177,-5.0271,0.233549,-31.1279,0.0577772,-7.70067,0.164066,-21.8671,0.150288,-20.0307,0.0457576,-6.09867,0.197717,-26.3521
3992,0.110594,-14.6936,0.0328745,-4.36775,0.236785,-31.4596,0.0554164,-7.3627,0.168003,-22.321,0.150432,-19.9867,0.0468053,-6.21862,0.19909,-26.4514
3993,0.108258,-14.3378,0.0282901,-3.74674,0.240258,-31.8199,0.0531618,-7.04076,0.171868,-22.7623,0.15035,-19.9125,0.0477971,-6.33027,0.200016,-26.4901
3994,0.10612,-14.0099,0.0239829,-3.1662,0.243958,-32.2071,0.0510329,-6.73731,0.175626,-23.186,0.150051,-19.8096,0.0487225,-6.4323,0.200507,-26.4707
3995,0.104177,-13.7094,0.0199719,-2.62824,0.247871,-32.6191,0.0490476,-6.45454,0.179238,-23.5873,0.149542,-19.6794,0.0495709,-6.5234,0.200582,-26.396
3996,0.102426,-13.4358,0.0162763,-2.13506,0.251981,-33.0537,0.0472215,-6.1943,0.182666,-23.9613,0.148834,-19.5234,0.0503322,-6.60235,0.200263,-26.2696
3997,0.100868,-13.1888,0.012916,-1.68881,0.256269,-33.5081,0.0455674,-5.95809,0.185872,-24.3033,0.147936,-19.3431,0.0509971,-6.66803,0.199575,-26.0951
3998,0.0994993,-12.9678,0.00991066,-1.29167,0.260716,-33.9793,0.0440957,-5.74703,0.18882,-24.6091,0.146857,-19.1401,0.0515572,-6.71949,0.198543,-25.8763
3999,0.0983211,-12.7727,0.00728038,-0.94578,0.265297,-34.4642,0.0428134,-5.56181,0.191479,-24.8746,0.145608,-18.9157,0.0520058,-6.75598,0.197196,-25.6173
4000,0.0973328,-12.6031,0.00504512,-0.653268,0.269985,-34.959,0.0417248,-5.40274,0.193816,-25.0963,0.144199,-18.6716,0.0523378,-6.77697,0.195559,-25.322
4001,0.0965347,-12.4589,0.0032247,-0.416185,0.274752,-35.46,0.0408309,-5.26971,0.195807,-25.2712,0.14264,-18.4094,0.05255,-6.7822,0.193661,-24.9942
