t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3
0,0.377423,39.8461,0.531787,56.143,0.0076532,0.807981,0.0831371,8.77714
0,0.413451,43.8305,0.504384,53.4704,0.00500514,0.530602,0.0771593,8.17976
0,0.450142,47.9168,0.474478,50.5073,0.00298612,0.317867,0.0723938,7.70618
0,0.487217,52.0761,0.44248,47.2944,0.00160354,0.171394,0.0686991,7.34288
0,0.524389,56.278,0.408879,43.8814,0.000790646,0.084853,0.0659408,7.07684
0,0.561368,60.4915,0.374217,40.3246,0.000425423,0.0458425,0.0639893,6.89531
0,0.597867,64.6852,0.339064,36.6844,0.000356306,0.0385499,0.062713,6.78512
0,0.633607,68.828,0.303992,33.0224,0.000430855,0.0468033,0.0619699,6.73172
0,0.668324,72.8903,0.269554,29.3987,0.000523215,0.0570641,0.0615998,6.71834
0,0.701771,76.8437,0.236253,25.8696,0.000556381,0.0609235,0.0614195,6.72541
0,0.733729,80.6622,0.204532,22.4851,0.000516065,0.0567335,0.0612236,6.73059
0,0.764,84.3222,0.174755,19.2876,0.000454152,0.0501245,0.0607912,6.70949
0,0.792417,87.8029,0.147203,16.3107,0.000481206,0.0533194,0.0598987,6.63701
0,0.818842,91.0865,0.12207,13.5789,0.000749052,0.0833232,0.0583384,6.48945
0,0.843167,94.1583,0.0994676,11.1078,0.00142585,0.159228,0.0559397,6.2469
0,0.86531,97.0064,0.0794318,8.90479,0.00266716,0.299005,0.0525911,5.89578
0,0.885216,99.6218,0.0619372,6.97038,0.00458717,0.516238,0.0482599,5.43115
0,0.902852,101.998,0.0469086,5.2994,0.00723415,0.817263,0.0430052,4.85842
0,0.918206,104.13,0.0342363,3.8826,0.010574,1.19915,0.0369837,4.19417
0,0.931281,106.016,0.0237894,2.70816,0.0144841,1.64885,0.0304457,3.46591
0,0.942091,107.654,0.0154284,1.76303,0.0187595,2.14368,0.0237206,2.71059
0,0.950662,109.044,0.00901513,1.03407,0.0231301,2.65311,0.0171928,1.97208
0,0.957021,110.187,0.00442019,0.508923,0.0272877,3.1418,0.0112707,1.29766
0,0.961201,111.084,0.00152805,0.176593,0.0309193,3.57328,0.00635141,0.734018
0,0.963233,111.734,0.000239767,0.0278128,0.0337429,3.91415,0.00278461,0.323013
0,0.963145,112.14,0.000474092,0.0551988,0.0355406,4.13802,0.00083979,0.0977773
0,0.960966,112.3,0.00216743,0.25329,0.0361858,4.22873,0.000680741,0.0795526
0,0.956718,112.216,0.00527328,0.618516,0.0356593,4.18257,0.00234994,0.275631
0,0.95042,111.886,0.0097616,1.14917,0.034054,4.00895,0.00576482,0.678654
0,0.942089,111.311,0.0156184,1.84537,0.0315658,3.72962,0.0107265,1.26737
0,0.931742,110.489,0.0228455,2.7091,0.0284723,3.37635,0.0169398,2.00879
0,0.919395,109.42,0.0314604,3.74422,0.0251016,2.98744,0.0240432,2.86146
0,0.905064,108.104,0.041496,4.95641,0.0217959,2.60337,0.0316436,3.77962
0,0.888774,106.539,0.0529989,6.35311,0.0188722,2.26225,0.0393549,4.71756
0,0.870553,104.729,0.0660278,7.94324,0.0165871,1.99545,0.0468323,5.63399
0,0.850439,102.674,0.0806488,9.73675,0.015109,1.82412,0.0538028,6.49563
0,0.828484,100.378,0.0969299,11.7439,0.0145011,1.75694,0.0600852,7.27986
0,0.804749,97.8472,0.114934,13.9745,0.0147169,1.78939,0.0656,7.97612
0,0.779315,95.0883,0.134708,16.4365,0.0156097,1.90462,0.0703668,8.58582
0,0.752277,92.111,0.156278,19.1352,0.0169532,2.0758,0.0744921,9.12103
0,0.723747,88.9271,0.179634,22.0717,0.0184723,2.2697,0.078147,9.60196
0,0.693857,85.551,0.204724,25.242,0.0198784,2.45096,0.0815407,10.0538
0,0.662755,81.9992,0.231449,28.6359,0.0209055,2.58653,0.0848905,10.5031
0,0.630606,78.2906,0.259657,32.2368,0.0213429,2.64975,0.0883941,10.9743
0,0.597589,74.4463,0.289145,36.021,0.0210596,2.62356,0.0922069,11.4869
0,0.563897,70.4894,0.319658,39.9586,0.0200182,2.50236,0.0964267,12.0537
0,0.529732,66.4442,0.350905,44.0139,0.0182762,2.29238,0.101087,12.6794
0,0.495304,62.3368,0.382558,48.1471,0.0159754,2.01059,0.106162,13.361
0,0.460828,58.1938,0.414278,52.3154,0.0133208,1.68216,0.111574,14.0896
0,0.426518,54.0424,0.445717,56.475,0.0105516,1.33695,0.117214,14.8517
0,0.392586,49.9098,0.476542,60.5832,0.00790924,1.00551,0.122962,15.6323
0,0.359242,45.8233,0.506443,64.5996,0.00560617,0.715098,0.128708,16.4174
0,0.326686,41.8092,0.535146,68.4879,0.00379934,0.486238,0.134368,17.1963
0,0.29511,37.8932,0.562421,72.217,0.00257253,0.330322,0.139896,17.9632
0,0.264694,34.0998,0.588084,75.7614,0.00192926,0.248542,0.145293,18.7177
0,0.235607,30.4524,0.611998,79.1012,0.00179716,0.232285,0.150598,19.4649
0,0.208007,26.9731,0.634068,82.2221,0.002043,0.264924,0.155883,20.2139
0,0.182037,23.6824,0.654236,85.1141,0.00249608,0.324733,0.161231,20.9757
0,0.157831,20.6,0.672471,87.7706,0.00297671,0.388519,0.166722,21.7605
0,0.135509,17.7438,0.688757,90.1872,0.00332546,0.435442,0.172408,22.5755
0,0.115182,15.1307,0.703088,92.3604,0.00342926,0.450481,0.178301,23.4224
0,0.0969491,12.7765,0.715453,94.2865,0.00324044,0.427044,0.184357,24.2957
0,0.080901,10.6957,0.725839,95.9612,0.00278601,0.36833,0.190474,25.182
0,0.0671175,8.90169,0.734221,97.3786,0.00216574,0.287239,0.196496,26.061
0,0.0556691,7.40673,0.740566,98.5318,0.00153922,0.204793,0.202226,26.9061
0,0.0466162,6.22187,0.744835,99.4132,0.00110343,0.147275,0.207445,27.6877
0,0.0400089,5.3568,0.746992,100.015,0.00106393,0.142451,0.211935,28.3761
0,0.0358858,4.81984,0.747005,100.331,0.0016035,0.215367,0.215505,28.9446
0,0.0342736,4.61769,0.74486,100.355,0.00285253,0.384322,0.218014,29.373
0,0.0351861,4.75538,0.740564,100.087,0.00486541,0.657559,0.219385,29.6498
0,0.038623,5.23608,0.73415,99.5279,0.00760616,1.03116,0.219621,29.7737
0,0.04457,6.06098,0.725684,98.6842,0.0109457,1.48848,0.2188,29.7541
0,0.0529975,7.2292,0.715262,97.5663,0.0146712,2.00124,0.217069,29.6096
0,0.0638609,8.73775,0.703006,96.1887,0.0185071,2.53223,0.214626,29.3661
0,0.0771003,10.5815,0.689065,94.5692,0.0221451,3.03925,0.21169,29.0529
0,0.0926413,12.753,0.6736,92.7281,0.0252787,3.47987,0.20848,28.6994
0,0.110395,15.2431,0.656784,90.6873,0.0276396,3.81642,0.205181,28.331
0,0.130261,18.0405,0.638787,88.4688,0.0290303,4.02055,0.201922,27.9653
0,0.152124,21.1318,0.619773,86.0938,0.0293481,4.0768,0.198756,27.6095
