t,T+R,N_0,N_1,N_2,N_3
318,0.789059,1.62131e-28,-7.88749e-29,2.49034e-29,1.15117e-27
319,0.782468,4.10048e-29,-2.88711e-29,-4.13621e-31,1.39172e-27
320,0.775706,4.78888e-29,-4.30881e-29,1.24797e-29,1.18964e-27
321,0.768798,1.17259e-28,-1.09678e-29,1.57976e-30,1.02997e-27
322,0.761773,4.98384e-29,-4.16953e-29,-8.94672e-30,9.35008e-28
323,0.754663,1.65356e-28,-5.04236e-29,-1.01924e-29,9.67914e-28
324,0.747507,2.23288e-28,2.97175e-29,-7.7611e-30,7.42014e-28
325,0.74034,9.79574e-29,1.23981e-29,-6.61959e-30,4.78517e-28
326,0.7332,-7.21118e-30,3.28917e-29,4.02365e-30,4.16512e-28
327,0.726121,3.51084e-28,1.16102e-28,1.63027e-29,4.3509e-28
328,0.719133,3.80522e-28,7.40326e-29,-4.57845e-30,3.5354e-28
329,0.712263,1.35238e-28,1.31087e-28,3.3433e-29,1.94699e-28
330,0.705532,4.03841e-28,1.54697e-28,6.05831e-29,1.9041e-28
331,0.698954,4.83311e-28,1.37495e-28,6.04806e-29,1.51346e-28
332,0.692541,8.28364e-28,2.24701e-28,1.01716e-28,1.18075e-28
333,0.686299,7.80004e-28,1.72709e-28,5.51859e-29,9.47941e-29
334,0.680232,9.7003e-28,1.66085e-28,8.88775e-29,6.7051e-29
335,0.67434,1.97845e-27,1.95223e-28,7.26347e-29,7.63175e-29
336,0.668624,1.42937e-27,1.46498e-28,5.4632e-29,4.5262e-29
337,0.663085,1.99602e-27,1.38134e-28,5.81077e-29,4.01564e-29
338,0.657724,2.37082e-27,1.61006e-28,2.92901e-29,4.04742e-29
339,0.652542,3.06042e-27,1.03214e-28,2.82739e-29,4.97996e-29
340,0.647543,2.63373e-27,7.03543e-29,-3.1826e-30,3.60707e-29
341,0.642731,2.84311e-27,6.13406e-29,1.01626e-29,9.12706e-29
342,0.638109,3.8959e-27,6.19162e-29,6.84434e-30,7.32026e-29
343,0.633681,3.43596e-27,1.02565e-29,1.16158e-30,1.38009e-28
344,0.629451,3.84036e-27,4.76118e-29,1.01689e-29,1.73871e-28
345,0.625421,4.93005e-27,1.45524e-29,1.15916e-29,1.89799e-28
346,0.621592,4.56177e-27,1.05522e-28,1.38343e-30,2.78952e-28
347,0.617965,4.55993e-27,1.26451e-28,9.4307e-30,2.60586e-28
348,0.614541,5.67637e-27,1.72977e-28,1.37036e-29,3.25916e-28
349,0.611318,4.90007e-27,1.67363e-28,2.24377e-31,3.7698e-28
350,0.608299,5.27946e-27,2.71745e-28,2.23913e-30,4.24376e-28
351,0.605483,5.37089e-27,3.45879e-28,-1.60764e-31,4.71536e-28
