t,T+R,N_0,N_1,N_2
320,0.0080146,7.56277e-26,3.09893e-26,8.85438e-27
321,0.00765483,4.25085e-26,3.40282e-26,7.32603e-27
322,0.00730885,5.71374e-26,4.52593e-26,1.57842e-26
323,0.00697631,7.23039e-26,3.31491e-26,5.02746e-27
324,0.00665683,4.50263e-26,2.89312e-26,4.84264e-27
325,0.00635005,7.84607e-26,4.23837e-26,1.13723e-26
326,0.00605562,7.21486e-26,2.49707e-26,3.87103e-27
327,0.00577316,5.18692e-26,2.64168e-26,8.04528e-27
328,0.00550233,6.79597e-26,3.29262e-26,7.49712e-27
329,0.00524277,7.94933e-26,2.62272e-26,7.68704e-27
330,0.00499412,3.04127e-26,1.97122e-26,1.14402e-26
331,0.00475604,1.01325e-25,2.84806e-26,7.42808e-27
332,0.00452819,7.54538e-26,1.86032e-26,6.09061e-27
333,0.00431021,7.2347e-26,2.28343e-26,1.2204e-27
334,0.00410178,1.0321e-25,1.88471e-26,6.11657e-28
335,0.00390256,9.66151e-26,1.68728e-26,2.64424e-27
336,0.00371224,6.26985e-26,2.90629e-27,5.59125e-28
337,0.00353048,9.70622e-26,1.14766e-26,3.41886e-27
338,0.00335697,5.1256e-26,2.61395e-27,4.0364e-27
339,0.00319141,8.23228e-26,5.90454e-27,2.22895e-27
340,0.00303349,1.09272e-25,1.26967e-26,3.56287e-27
341,0.00288291,9.23095e-26,4.63731e-27,3.98165e-28
342,0.00273939,8.15289e-26,5.5918e-27,-2.34627e-28
343,0.00260264,1.10258e-25,7.30819e-27,1.24438e-27
344,0.00247239,8.84108e-26,3.64915e-27,8.51091e-28
345,0.00234837,1.08433e-25,9.45175e-27,2.3821e-27
346,0.00223032,7.38937e-26,5.75901e-27,9.34397e-28
347,0.00211799,5.16917e-26,3.62754e-27,2.8128e-27
348,0.00201112,1.18275e-25,7.4634e-27,3.04876e-27
349,0.00190948,8.67641e-26,6.37922e-27,1.27194e-27
350,0.00181283,1.0537e-25,1.95684e-27,6.47214e-28
351,0.00172096,1.28765e-25,5.88726e-27,3.9548e-28
352,0.00163364,8.22079e-26,3.75563e-27,4.52219e-30
353,0.00155067,1.32749e-25,1.4217e-27,7.71269e-28
354,0.00147185,1.08977e-25,2.16349e-27,2.79396e-28
355,0.00139697,1.00653e-25,-8.72688e-29,2.74789e-28
356,0.00132585,1.52807e-25,-7.19235e-29,-7.69917e-29
357,0.00125832,1.10569e-25,-1.13529e-28,7.47379e-29
358,0.00119419,1.08204e-25,4.25658e-28,1.46839e-28
359,0.00113331,1.57668e-25,1.15934e-29,2.05718e-28
360,0.00107551,9.94762e-26,3.79786e-28,-3.74334e-29
361,0.00102063,1.24447e-25,6.37688e-28,2.18933e-29
362,0.000968545,1.55469e-25,5.52666e-28,-2.55577e-28
363,0.000919098,8.53375e-26,2.32684e-28,1.42949e-28
364,0.000872161,1.30581e-25,1.66485e-27,4.85636e-29
365,0.000827605,1.14502e-25,4.21539e-28,1.80032e-28
366,0.000785309,1.0151e-25,3.20601e-28,2.81977e-28
367,0.000745156,1.4238e-25,1.69078e-27,-3.3249e-29
368,0.000707037,9.88511e-26,5.44291e-28,1.38612e-28
369,0.000670847,1.20862e-25,3.15844e-27,1.40858e-28
370,0.000636484,1.21322e-25,2.95117e-27,5.3398e-28
371,0.000603855,9.83975e-26,2.06535e-27,2.24954e-27
372,0.000572869,1.58875e-25,6.34697e-27,8.44907e-28
373,0.000543441,1.11828e-25,2.75566e-27,1.31503e-27
374,0.000515489,1.11665e-25,5.19423e-27,6.70952e-27
375,0.000488938,1.54803e-25,8.51222e-27,5.19218e-27
376,0.000463713,1.28095e-25,6.0298e-27,6.34432e-28
377,0.000439746,1.37451e-25,1.55893e-26,2.93926e-27
378,0.000416973,1.27366e-25,1.21072e-26,1.27399e-27
379,0.00039533,8.38625e-26,2.01247e-26,3.96115e-28
380,0.000374761,1.40658e-25,1.58392e-26,3.37457e-27
381,0.00035521,9.48514e-26,1.49024e-26,1.39066e-27
382,0.000336626,1.38582e-25,2.34791e-26,2.90859e-27
383,0.000318958,9.56747e-26,1.91993e-26,5.16652e-27
384,0.000302161,8.13563e-26,1.36991e-26,4.19616e-27
385,0.000286191,1.28931e-25,2.43813e-26,5.64786e-27
386,0.000271006,6.11439e-26,1.67772e-26,5.40939e-27
387,0.000256568,1.0128e-25,2.00256e-26,7.3515e-27
388,0.000242839,1.07878e-25,1.97099e-26,7.67142e-27
389,0.000229785,7.95364e-26,1.44549e-26,8.44989e-27
390,0.000217373,1.146e-25,3.84437e-26,1.47806e-26
391,0.000205572,9.6871e-26,2.45334e-26,3.65127e-27
392,0.000194352,1.22277e-25,3.97741e-26,1.14742e-26
393,0.000183685,1.23629e-25,3.61492e-26,1.4918e-26
394,0.000173545,1.03736e-25,4.31597e-26,1.04544e-26
395,0.000163908,1.33655e-25,5.13778e-26,9.97942e-27
396,0.00015475,9.30139e-26,2.93428e-26,9.86634e-27
397,0.000146047,1.05517e-25,4.58141e-26,1.07463e-26
398,0.00013778,1.0173e-25,5.12601e-26,6.80291e-27
399,0.000129928,1.06091e-25,4.74757e-26,9.87231e-27
400,0.000122471,1.05565e-25,6.46921e-26,1.5617e-26
401,0.000115393,7.99491e-26,6.76117e-26,8.92638e-27
402,0.000108674,8.44673e-26,6.03025e-26,1.86117e-26
403,0.000102299,6.66871e-26,4.56514e-26,1.86142e-26
404,9.62529e-05,6.26098e-26,6.28259e-26,2.97737e-26
405,9.05197e-05,9.41903e-26,5.61702e-26,2.99311e-26
406,8.50853e-05,7.32168e-26,5.96874e-26,2.74461e-26
407,7.99363e-05,1.0437e-25,8.64316e-26,2.84124e-26
408,7.50596e-05,8.51211e-26,5.60515e-26,2.58119e-26
409,7.04426e-05,8.35709e-26,6.98329e-26,2.48927e-26
410,6.60736e-05,8.89151e-26,6.90938e-26,2.46558e-26
411,6.19411e-05,8.78714e-26,4.25225e-26,1.55161e-26
412,5.80341e-05,8.89015e-26,7.65994e-26,3.1835e-26
413,5.43421e-05,5.88314e-26,6.838e-26,3.27142e-26
