E,T,R0,R1,R,E/V0,N_R0,N_R1
1669.25,0.896923,1.30085,0.0280973,1.32895,16.6925,0.5844223817,0.0126230472
1669.37,0.927154,0.600908,0.23646,0.837369,16.6937,0.3405498256,0.1340078877
1669.48,0.76055,1.09371,0.98914,2.08285,16.6948,0.3846486601,0.3478722656
1669.6,0.657643,0.871455,-0.405677,0.465779,16.696,0.7757147359,-0.3611082923
1669.72,0.660769,2.85782,-0.0605154,2.7973,16.6972,0.8264207568,-0.0174997665
1669.83,1.05155,0.852617,0.0916701,0.944287,16.6983,0.427197712,0.0459306547
1669.95,3.38432,1.78258,0.922316,2.70489,16.6995,0.2927440505,0.1514672675
1670.07,1.97439,2.37603,1.04858,3.42461,16.7007,0.4400870532,0.1942174477
1670.19,2.2253,1.36651,0.00915537,1.37566,16.7019,0.3794849151,0.0025424803
1670.3,0.952361,0.97088,0.261413,1.23229,16.703,0.4444096563,0.1196589295
1670.42,1.93876,2.26779,0.0526019,2.32039,16.7042,0.5324513107,0.0123503281
1670.54,0.960056,1.408,0.25343,1.66143,16.7054,0.5370999502,0.0966741764
1670.66,1.89762,0.947925,0.14317,1.09109,16.7066,0.3171686112,0.0479036106
1670.77,1.50783,1.18623,0.138186,1.32441,16.7077,0.4188310313,0.0487903567
1670.89,1.83156,3.11779,0.014414,3.1322,16.7089,0.6281105452,0.0029038471
1671.01,2.7734,2.00173,0.0565632,2.05829,16.7101,0.4142918937,0.0117067113
1671.13,1.63493,1.23884,0.4741,1.71294,16.7113,0.3700382631,0.1416124282
1671.24,1.88489,2.35046,-0.123204,2.22725,16.7124,0.5715904614,-0.0299610422
1671.36,1.2269,0.943368,0.0779547,1.02132,16.7136,0.4196066221,0.0346739643
1671.48,0.646498,0.785854,0.226358,1.01221,16.7148,0.4737747693,0.1364664546
1671.6,1.68942,2.53446,0.0223929,2.55686,16.716,0.5968659627,0.0052735335
1671.71,1.9628,1.06405,0.330271,1.39432,16.7171,0.3169532218,0.0983792656
1671.83,0.62481,1.6884,0.130427,1.81883,16.7183,0.6909364718,0.0533740649
1671.95,3.76911,1.49201,0.773167,2.26518,16.7195,0.2472552695,0.1281289099
1672.07,2.23287,1.67829,-0.303239,1.37505,16.7207,0.4651682964,-0.0840481496
1672.18,2.90331,2.82114,0.336203,3.15734,16.7218,0.4654847252,0.0554730928
1672.3,2.10602,1.56541,-0.123418,1.44199,16.723,0.4412078884,-0.0347851331
1672.42,2.39211,1.82561,0.0264944,1.85211,16.7242,0.4301402849,0.0062424662
1672.54,3.35463,2.57714,0.615399,3.19254,16.7254,0.3936265593,0.0939946572
1672.65,0.804753,1.17578,-0.0431469,1.13263,16.7265,0.6068908419,-0.0222707126
1672.77,4.21647,1.32368,-0.0695378,1.25415,16.7277,0.2419616058,-0.0127111369
1672.89,0.96969,2.56278,0.361128,2.92391,16.7289,0.6582032053,0.0927491268
1673.01,2.86023,2.56233,0.500264,3.06259,16.7301,0.4326199344,0.0844638196
1673.12,1.97909,1.33773,-0.338325,0.999407,16.7312,0.4491292085,-0.1135891693
1673.24,1.77762,2.29947,1.14551,3.44498,16.7324,0.4402921916,0.2193371118
1673.36,1.70054,4.21829,-0.391706,3.82658,16.7336,0.7631985555,-0.0708698201
1673.48,1.51562,1.89147,0.498701,2.39017,16.7348,0.484273348,0.1276824919
1673.59,3.74301,1.04652,-0.210261,0.836256,16.7359,0.228534442,-0.0459158739
1673.71,1.85251,2.24045,0.22473,2.46518,16.7371,0.5189001526,0.0520486649
1673.83,2.51369,2.3027,0.195932,2.49863,16.7383,0.4594080186,0.039090082
1673.95,1.55664,1.57937,0.252889,1.83226,16.7395,0.4660420786,0.0746227389
1674.06,1.53864,2.35523,0.384875,2.7401,16.7406,0.5504494314,0.0899505462
1674.18,1.90538,1.70611,0.378208,2.08432,16.7418,0.4276286438,0.0947961
1674.3,0.930182,1.82184,-0.0186739,1.80317,16.743,0.6665222774,-0.006831868
1674.42,2.71227,1.02884,-0.0444826,0.984359,16.7442,0.2783184355,-0.0120332876
1674.53,1.07788,0.946419,0.195272,1.14169,16.7453,0.4263974554,0.087977401
1674.65,2.36176,1.90448,1.46128,3.36577,16.7465,0.3325133173,0.2551326663
1674.77,1.09932,0.603207,-0.625516,-0.0223087,16.7477,0.5600749036,-0.5807887067
1674.89,2.55025,1.48423,0.298133,1.78236,16.7489,0.3425717985,0.0688114093
1675,1.01573,0.67072,0.584283,1.255,16.75,0.2953763768,0.2573106446
1675.12,2.3408,1.01108,1.13936,2.15045,16.7512,0.225122182,0.2536843863
1675.24,2.23889,1.75612,-0.724963,1.03115,16.7524,0.5370331861,-0.2216985113
1675.36,1.04562,1.01879,0.367346,1.38613,16.7536,0.4189534286,0.1510624036
1675.47,4.91212,1.30658,0.32727,1.63385,16.7547,0.1996006703,0.0499956462
1675.59,2.48554,0.960297,-0.134572,0.825725,16.7559,0.2900091053,-0.0406406615
1675.71,1.37042,0.897069,-0.0535531,0.843516,16.7571,0.4051919297,-0.0241890913
1675.83,2.58488,1.48891,0.617153,2.10606,16.7583,0.3174012032,0.1315627571
1675.94,0.541705,2.12101,-0.158187,1.96282,16.7594,0.8468711632,-0.0631604795
1676.06,1.71303,1.30516,0.0156886,1.32085,16.7606,0.4301949978,0.005171134
1676.18,2.38269,0.944854,0.27452,1.21937,16.7618,0.2623093452,0.0762119454
1676.3,1.1156,0.711576,0.0116645,0.72324,16.763,0.3869700463,0.0063434013
1676.41,3.93882,1.71442,0.147843,1.86226,16.7641,0.2955346246,0.0254854269
1676.53,0.638669,1.21798,0.141635,1.35961,16.7653,0.6095144872,0.0708784909
1676.65,2.01694,1.50192,0.551809,2.05373,16.7665,0.3689613749,0.1355572916
1676.77,1.51053,0.778014,-0.298955,0.479059,16.7677,0.3910425721,-0.1502596767
1676.88,2.46274,1.04479,0.701537,1.74633,16.7688,0.2482234793,0.1666726854
1677,1.10532,0.491983,-0.173741,0.318242,16.77,0.3455999809,-0.1220466688
1677.12,1.32846,0.0506327,0.0386995,0.0893322,16.7712,0.0357123562,0.0272956079
1677.24,0.948386,0.455967,0.376502,0.832469,16.7724,0.2560382513,0.2114164264
1677.35,1.22424,1.24366,-0.100475,1.14319,16.7735,0.5253207064,-0.0424405368
1677.47,1.43324,1.74239,0.241768,1.98415,16.7747,0.5098598638,0.0707463883
1677.59,1.18186,0.60461,0.245356,0.849966,16.7759,0.2975697722,0.1207564034
1677.71,1.70744,0.545688,0.167186,0.712874,16.7771,0.225461655,0.0690761612
1677.83,0.786951,0.401684,-0.00684046,0.394844,16.7783,0.3398931287,-0.0057881951
1677.94,0.683406,2.25049,0.712247,2.96274,16.7794,0.617224324,0.1953424246
1678.06,1.07179,0.12162,-0.306253,-0.184632,16.7806,0.1370894474,-0.345206829
1678.18,0.585111,0.921822,0.441612,1.36343,16.7818,0.473083194,0.2266372635
1678.3,0.576444,0.230887,0.0368915,0.267778,16.783,0.273490859,0.0436988138
1678.41,0.29651,1.28797,0.843751,2.13172,16.7841,0.5304151584,0.3474757334
1678.53,1.3964,0.117014,0.551523,0.668537,16.7853,0.0566671041,0.2670895044
1678.65,1.24098,0.545963,0.623938,1.1699,16.7865,0.2264579739,0.2588009358
1678.77,0.964956,0.586034,-0.526495,0.0595389,16.7877,0.5720223693,-0.5139069018
1678.88,1.75231,0.493281,0.291375,0.784657,16.7888,0.1944372946,0.1148517107
1679,1.2311,1.18217,0.0456453,1.22781,16.79,0.4807699346,0.0185632252
1679.12,1.89264,0.564689,0.0380292,0.602718,16.7912,0.226295786,0.0152399776
1679.24,0.82061,0.605275,0.158452,0.763727,16.7924,0.3820367763,0.1000115506
1679.35,0.555056,0.449308,0.101204,0.550512,16.7935,0.4064046716,0.0915402761
1679.47,0.964628,0.0658236,0.0508939,0.116717,16.7947,0.0608719696,0.0470653677
1679.59,0.8835,0.916223,0.199999,1.11622,16.7959,0.4581756446,0.1000135019
1679.71,1.02845,1.12687,0.117503,1.24438,16.7971,0.4958003898,0.0516989832
1679.83,0.232975,0.420274,0.0895631,0.509837,16.7983,0.565787844,0.1205730387
1679.94,2.20408,0.327488,0.360076,0.687564,16.7994,0.113253222,0.1245229357
1680.06,0.345234,1.43414,0.128781,1.56292,16.8006,0.7515850398,0.0674898357
1680.18,0.325352,0.975644,0.0477925,1.02344,16.8018,0.7233465204,0.0354335583
1680.3,0.54352,0.661418,0.181218,0.842636,16.803,0.4771598579,0.1307342031
1680.41,1.5747,0.846243,0.0392568,0.8855,16.8041,0.3439732542,0.0159567515
1680.53,0.79031,0.920028,0.17094,1.09097,16.8053,0.4890436299,0.0908636673
1680.65,1.0823,0.21121,0.738076,0.949286,16.8065,0.1039631106,0.3633003968
1680.77,1.99769,0.659896,0.951034,1.61093,16.8077,0.1828665806,0.2635450671
1680.89,1.33659,1.39799,0.286228,1.68422,16.8089,0.4627864712,0.0947520698
1681,1.75364,0.822531,0.0197193,0.84225,16.81,0.3168589578,0.0075963542
1681.12,1.74878,2.37256,0.0708132,2.44337,16.8112,0.5659530313,0.0168918574
1681.24,1.01943,0.91614,0.276443,1.19258,16.8124,0.4141663012,0.1249736665
1681.36,1.3378,1.14658,0.0298501,1.17643,16.8136,0.4560362417,0.0118724619
1681.47,1.54082,0.490353,0.0698415,0.560195,16.8147,0.2333886241,0.0332417903
1681.59,2.91405,0.256303,1.12494,1.38124,16.8159,0.0596707091,0.2619008263
1681.71,2.36853,3.04103,0.885111,3.92614,16.8171,0.4831119026,0.1406127724
1681.83,1.60758,0.41616,0.0462622,0.462422,16.8183,0.201043284,0.0223488673
1681.95,2.17373,2.09249,0.0104261,2.10292,16.8195,0.4892824992,0.0024379129
1682.06,2.40658,1.53765,0.432347,1.97,16.8206,0.3513359747,0.0987864954
1682.18,1.75741,1.36464,0.0681336,1.43277,16.8218,0.4277626968,0.0213572902
1682.3,2.06131,1.28519,0.0829446,1.36813,16.823,0.3747521461,0.0241860479
1682.42,2.49649,1.47387,1.25093,2.7248,16.8242,0.2822808157,0.2395825553
1682.53,1.66963,2.58921,0.0166525,2.60586,16.8253,0.6055937448,0.0038948752
1682.65,1.99517,0.60669,0.0309573,0.637648,16.8265,0.2304337026,0.0117582378
1682.77,1.52258,3.29983,0.810038,4.10987,16.8277,0.5858605048,0.1438162789
1682.89,1.52367,0.170194,0.662189,0.832383,16.8289,0.0722369149,0.281058618
1683.01,0.919836,2.40248,0.295789,2.69827,16.8301,0.6640159244,0.0817524417
1683.12,3.8349,1.40773,0.107791,1.51552,16.8312,0.2631064477,0.0201462689
1683.24,2.441,3.5668,0.152061,3.71886,16.8324,0.579039134,0.0246857883
1683.36,1.93668,2.70433,0.0239372,2.72827,16.8336,0.5797125371,0.0051312876
1683.48,3.34189,1.29096,0.00611653,1.29707,16.8348,0.2782865125,0.0013185132
1683.59,1.34076,1.88298,0.189489,2.07247,16.8359,0.5516709979,0.0555160361
1683.71,0.913874,1.98515,0.267492,2.25264,16.8371,0.6269196978,0.0844752305
1683.83,4.04564,0.826073,0.129182,0.955256,16.8383,0.1651849988,0.0258317709
1683.95,1.67575,2.2209,0.186598,2.4075,16.8395,0.5439049777,0.045698402
1684.07,2.56092,2.86889,0.318406,3.18729,16.8407,0.4990927611,0.0553922004
1684.18,2.50058,0.663975,0.719985,1.38396,16.8418,0.1709275744,0.1853462701
1684.3,1.68866,2.96004,-0.0160404,2.944,16.843,0.6389504086,-0.00346246
1684.42,2.7467,2.2186,1.25633,3.47493,16.8442,0.3565946545,0.2019293979
1684.54,1.52312,3.56082,-0.018246,3.54257,16.8454,0.7029289199,-0.0036018785
1684.66,1.31484,0.974466,0.710948,1.68541,16.8466,0.3247949338,0.2369629198
1684.77,3.38747,2.32605,0.919854,3.24591,16.8477,0.3506583371,0.1386704817
1684.89,1.87748,1.24018,0.816774,2.05696,16.8489,0.3152113134,0.2075959984
1685.01,2.67056,1.89239,0.15239,2.04478,16.8501,0.4013263094,0.0323179241
1685.13,0.961542,1.52475,0.200519,1.72527,16.8513,0.5674941157,0.0746308264
1685.24,1.54292,1.38439,0.47931,1.8637,16.8524,0.4063822792,0.1406995791
1685.36,2.28572,1.46923,0.0436133,1.51285,16.8536,0.386785027,0.0114815049
1685.48,3.13447,1.72523,0.206747,1.93198,16.8548,0.3405204828,0.040807074
1685.6,2.35201,0.704044,0.348004,1.05205,16.856,0.2068247916,0.1022320406
1685.72,2.28297,3.61536,0.80721,4.42257,16.8572,0.5391601571,0.1203795667
1685.83,2.80181,3.30713,0.238036,3.54517,16.8583,0.5210556832,0.0375038207
1685.95,2.32936,2.90405,0.130609,3.03466,16.8595,0.5413943274,0.0243490889
1686.07,1.08255,0.609564,0.388125,0.997689,16.8607,0.2930259456,0.1865771193
1686.19,2.51142,2.34925,0.248762,2.59801,16.8619,0.4597870995,0.0486868398
1686.31,1.68169,1.97257,0.0957554,2.06832,16.8631,0.526017264,0.0255347052
1686.42,2.62434,1.56995,0.446066,2.01602,16.8642,0.3383250437,0.0961274556
1686.54,3.88336,1.78888,0.0481858,1.83707,16.8654,0.3127177502,0.0084234577
1686.66,3.3889,0.437036,0.274522,0.711558,16.8666,0.1065822403,0.0669491067
1686.78,2.12106,1.59268,0.0732355,1.66591,16.8678,0.4205684228,0.0193388118
1686.9,1.60195,3.60662,0.740672,4.34729,16.869,0.6062320565,0.1244985914
1687.01,1.58282,1.2309,0.0729526,1.30385,16.8701,0.4264082836,0.0252722341
1687.13,0.446979,2.25042,0.301222,2.55165,16.8713,0.7504829707,0.1004532405
1687.25,3.7123,1.04153,0.169982,1.21151,16.8725,0.2115292832,0.0345224531
1687.37,1.39733,0.772867,0.0741666,0.847033,16.8737,0.344359179,0.0330457239
1687.49,1.50478,2.74641,2.10214,4.84855,16.8749,0.4322788207,0.3308721568
1687.6,1.71546,1.31959,0.611896,1.93149,16.876,0.3618338612,0.1677829419
1687.72,1.70416,0.688624,0.109798,0.798422,16.8772,0.2751654092,0.043873887
1687.84,1.86092,1.69959,0.627506,2.32709,16.8784,0.4058228132,0.1498339307
1687.96,1.40527,1.33154,0.0940634,1.4256,16.8796,0.4703642343,0.0332277356
1688.08,1.63829,1.82283,0.818823,2.64165,16.8808,0.4259008304,0.1913164671
1688.19,1.09454,0.77749,0.0641732,0.841664,16.8819,0.4015537619,0.0331438216
1688.31,1.37613,2.12284,0.940012,3.06285,16.8831,0.4782269801,0.2117630627
1688.43,2.41033,1.12405,1.18975,2.3138,16.8843,0.2379379907,0.2518453133
1688.55,2.09207,2.01056,0.143062,2.15362,16.8855,0.4735531798,0.0336958186
1688.67,1.24099,2.07424,0.0979018,2.17214,16.8867,0.6077237023,0.0286838767
1688.78,1.88824,0.0143596,0.977946,0.992306,16.8878,0.0049850271,0.3395002198
1688.9,0.310741,2.30596,0.348893,2.65485,16.889,0.777571823,0.117647039
1689.02,1.45317,0.532659,0.385486,0.918145,16.8902,0.2246259987,0.1625621227
1689.14,1.36232,1.10449,0.211537,1.31603,16.8914,0.4123770232,0.0789803424
1689.26,2.26419,0.189443,0.068501,0.257943,16.8926,0.0751122165,0.0271599476
1689.37,1.5301,0.886502,0.072356,0.958858,16.8937,0.3561739491,0.0290707999
1689.49,2.52095,0.531711,0.0871841,0.618895,16.8949,0.1693430727,0.0277670076
1689.61,1.54659,1.3052,0.346366,1.65156,16.8961,0.4081109391,0.1083019871
1689.73,0.677193,1.16738,0.118078,1.28546,16.8973,0.5947969407,0.0601624434
1689.85,0.511639,0.796091,0.032422,0.828513,16.8985,0.5940303786,0.0241927781
1689.96,0.673146,0.382455,1.45417,1.83662,16.8996,0.1523867165,0.5794046138
1690.08,1.03555,0.818227,0.409969,1.2282,16.9008,0.361447598,0.1811017118
1690.2,0.90543,0.420453,0.145552,0.566005,16.902,0.2857435089,0.0989184028
1690.32,0.751109,0.425291,0.0100147,0.435305,16.9032,0.3584676175,0.0084411512
1690.44,0.254476,0.117983,0.135064,0.253048,16.9044,0.2324678242,0.2661233754
1690.55,1.15041,0.733248,0.00917419,0.742422,16.9055,0.3873814475,0.0048468063
1690.67,0.353913,1.35872,0.248865,1.60759,16.9067,0.6926933071,0.1268746466
1690.79,1.13678,0.527288,1.11665,1.64394,16.9079,0.1896228315,0.4015686585
1690.91,2.06576,0.865896,0.028803,0.894699,16.9091,0.2924870772,0.0097292346
1691.03,1.15773,0.903351,0.745151,1.6485,16.9103,0.3219091094,0.2655345428
1691.15,2.24944,0.825446,0.151707,0.977153,16.9115,0.255825882,0.0470177057
1691.26,0.403559,1.3783,0.0882888,1.46659,16.9126,0.7370001,0.0472095004
1691.38,1.19243,0.458341,0.0882237,0.546565,16.9138,0.2635666002,0.0507325783
1691.5,0.600352,0.616387,0.114332,0.730719,16.915,0.4630759742,0.0858947419
1691.62,0.286204,1.33991,0.425479,1.76539,16.9162,0.6531068038,0.2073894737
1691.74,0.877003,0.315556,0.067055,0.382611,16.9174,0.2505180158,0.0532345623
1691.85,1.14239,0.230419,0.151327,0.381746,16.9185,0.1511800784,0.0992870715
1691.97,0.729361,1.19615,0.538057,1.7342,16.9197,0.485536993,0.2184062014
1692.09,1.85917,0.539465,0.0383045,0.577769,16.9209,0.2213699235,0.0157182843
1692.21,1.43326,0.610977,0.291591,0.902568,16.9221,0.2615676325,0.1248341059
1692.33,0.371292,0.439263,0.242159,0.681422,16.9233,0.417267178,0.2300330384
1692.44,1.0866,0.16326,0.385696,0.548956,16.9244,0.0998192664,0.2358195011
1692.56,1.12321,0.403978,0.131351,0.535328,16.9256,0.2435747628,0.0791968589
1692.68,1.71207,0.785435,0.0509042,0.836339,16.9268,0.3082060219,0.0199748941
1692.8,2.25991,3.08409,0.241895,3.32599,16.928,0.5521205177,0.0433045704
1692.92,1.81185,0.793665,0.207128,1.00079,16.9292,0.2821779538,0.0736418454
1693.04,4.98269,1.65242,1.06451,2.71693,16.9304,0.2146105912,0.1382548749
1693.15,1.69283,0.760226,0.685392,1.44562,16.9315,0.2422297631,0.2183855088
1693.27,0.433518,2.65607,0.948273,3.60435,16.9327,0.6577902002,0.2348449726
1693.39,1.61759,0.880347,0.048882,0.929229,16.9339,0.3456653182,0.0191933545
1693.51,1.6891,0.846159,0.00987527,0.856034,16.9351,0.3324614735,0.003880059
1693.63,1.01991,1.22193,0.320077,1.54201,16.9363,0.4769586872,0.1249363758
1693.74,1.82776,2.08274,1.4285,3.51124,16.9374,0.3900992695,0.2675594681
1693.86,2.97855,0.470394,0.308756,0.779149,16.9386,0.1251813943,0.0821662406
1693.98,2.74214,2.66274,0.762613,3.42536,16.9398,0.4317373328,0.1236502635
1694.1,0.720911,3.05999,0.0482532,3.10824,16.941,0.7991301466,0.0126015401
1694.22,1.83193,0.55958,0.781562,1.34114,16.9422,0.1763528696,0.2463109859
1694.34,1.02986,1.97066,0.0107678,1.98143,16.9434,0.6544238516,0.0035758097
1694.45,1.40527,1.59555,1.03573,2.63127,16.9445,0.3952766478,0.2565885635
1694.57,1.08397,1.29586,0.24966,1.54552,16.9457,0.4928179989,0.0949461683
1694.69,1.14255,1.71762,1.29727,3.01489,16.9469,0.4131436653,0.312035772
1694.81,3.14433,3.06148,0.581294,3.64278,16.9481,0.4510726952,0.0856467628
1694.93,7.8067,1.49622,0.0139635,1.51018,16.9493,0.1605923872,0.0014987313
1695.05,1.06272,3.82004,0.759539,4.57958,16.9505,0.6770359605,0.1346151392
1695.16,2.4043,1.37805,-0.0150247,1.36303,16.9516,0.3657895645,-0.0039881561
1695.28,1.54078,1.14914,0.289743,1.43888,16.9528,0.3856614513,0.0972402892
1695.4,3.21798,1.58664,0.818751,2.40539,16.954,0.2821510945,0.1455979244
1695.52,2.95241,2.47859,-0.0213399,2.45725,16.9552,0.4581785177,-0.0039447766
1695.64,2.89334,0.495044,0.436718,0.931763,16.9564,0.1294197829,0.1141715661
1695.75,3.38854,2.03964,0.166809,2.20645,16.9575,0.3645475684,0.0298139943
1695.87,4.34737,1.59488,0.0602008,1.65508,16.9587,0.2657048372,0.0100293713
1695.99,2.40297,2.05868,0.133235,2.19192,16.9599,0.4480368409,0.0289963416
1696.11,0.963787,3.05005,0.127045,3.1771,16.9611,0.7365692423,0.0306806247
1696.23,0.791874,0.585425,0.349477,0.934901,16.9623,0.3390279567,0.2023871089
1696.35,2.96188,2.54426,0.210706,2.75497,16.9635,0.4450457857,0.0368570104
1696.46,4.26641,1.26182,0.000895618,1.26272,16.9646,0.2282131185,0.0001619817
1696.58,3.05036,2.04228,0.494261,2.53654,16.9658,0.3655479783,0.0884678444
1696.7,4.09615,4.03462,0.293455,4.32808,16.967,0.4789304186,0.0348346377
1696.82,4.31899,1.62149,0.198127,1.81962,16.9682,0.2641461178,0.0322755477
1696.94,2.01564,2.66605,0.376961,3.04301,16.9694,0.527027962,0.0745181027
1697.06,2.47022,1.80747,0.165488,1.97296,16.9706,0.4067964836,0.0372453963
1697.17,1.63239,1.16451,0.133446,1.29796,16.9717,0.3973962155,0.0455392701
1697.29,3.50149,2.46999,0.465845,2.93584,16.9729,0.3836978996,0.0723661829
1697.41,3.97998,3.16897,0.00201208,3.17098,16.9741,0.4431530871,0.000281372
1697.53,1.42684,2.15774,0.625965,2.78371,16.9753,0.5124603674,0.1486658513
1697.65,3.76717,2.6016,0.499778,3.10138,16.9765,0.3787699005,0.072763247
1697.77,0.994165,0.959911,0.0694193,1.02933,16.9777,0.4743826894,0.0343066328
1697.88,3.86881,1.14764,0.386473,1.53411,16.9788,0.2124110666,0.0715303947
1698,3.16673,1.16425,0.0923965,1.25665,16.98,0.263203704,0.0208882122
1698.12,1.41184,2.32491,0.016598,2.3415,16.9812,0.6194242994,0.0044221946
1698.24,2.53743,1.52318,0.551794,2.07498,16.9824,0.3302351699,0.1196324698
1698.36,1.4509,1.95615,0.0620167,2.01816,16.9836,0.5638847411,0.0178770906
1698.48,1.79611,2.90823,1.1547,4.06292,16.9848,0.4963671461,0.1970804041
1698.59,3.13598,0.905298,0.450549,1.35585,16.9859,0.2015432463,0.1003041077
1698.71,3.35998,1.82152,0.213051,2.03457,16.9871,0.3376593043,0.0394937483
1698.83,3.10866,3.57205,0.0262097,3.59826,16.9883,0.5325917112,0.0039078593
1698.95,3.7129,1.92753,0.0639567,1.99148,16.9895,0.3379035057,0.0112118583
1699.07,5.22343,3.12939,0.304079,3.43347,16.9907,0.3614908339,0.0351256223
1699.19,1.39869,2.19952,0.138625,2.33814,16.9919,0.5886058504,0.0370969512
1699.3,2.45756,1.00759,0.167734,1.17532,16.993,0.2773529541,0.0461710819
1699.42,1.30125,0.498356,0.397645,0.896001,16.9942,0.2268088625,0.1809738623
1699.54,2.49974,4.27474,0.588951,4.86369,16.9954,0.5805365163,0.0799832415
1699.66,5.0389,1.77215,-0.0528191,1.71933,16.9966,0.2622210253,-0.0078155227
1699.78,0.597416,0.443166,0.138856,0.582023,16.9978,0.3757430439,0.1177305482
1699.9,1.14953,1.22552,0.471089,1.69661,16.999,0.4305902029,0.165518562
1700.02,1.77638,0.638102,0.14658,0.784682,17.0002,0.2491552333,0.0572340693
1700.13,2.05353,1.60437,0.3559,1.96027,17.0013,0.3997134885,0.0886690916
1700.25,1.20908,0.800087,0.1583,0.958387,17.0025,0.3691345704,0.0730345606
1700.37,2.73608,0.462275,0.00344247,0.465717,17.0037,0.1443798592,0.0010751681
1700.49,2.86245,0.26122,0.299938,0.561157,17.0049,0.0762996454,0.0876087705
1700.61,1.00601,2.37808,0.168368,2.54645,17.0061,0.6694178119,0.0473947631
1700.73,2.2566,0.574566,0.1081,0.682666,17.0073,0.1954794156,0.0367778894
1700.84,0.678823,1.06558,0.00363125,1.06921,17.0084,0.6095880341,0.0020773349
1700.96,1.47252,2.24028,0.222813,2.46309,17.0096,0.569233232,0.0566146036
1701.08,1.10867,1.01116,0.0834487,1.09461,17.0108,0.458933953,0.0378747594
1701.2,0.503425,0.860467,0.227555,1.08802,17.012,0.5406828386,0.1429864054
1701.32,1.76885,0.884351,0.323321,1.20767,17.0132,0.2971090401,0.1086238292
1701.44,1.07194,1.63985,0.143803,1.78366,17.0144,0.5742575991,0.0503582435
1701.56,2.57364,0.327131,0.0446268,0.371758,17.0156,0.111065126,0.0151513649
1701.67,1.22156,1.15981,0.388038,1.54785,17.0167,0.4187931726,0.1401157647
1701.79,1.97753,1.41291,1.39092,2.80383,17.0179,0.2955037897,0.2909046798
1701.91,1.17099,1.32255,0.519236,1.84178,17.0191,0.4389814025,0.1723450512
1702.03,0.824074,1.08884,1.9813,3.07015,17.0203,0.2796038441,0.508779156
