t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4,Norm_5,AvgX_5,Norm_6,AvgX_6,Norm_L0,Norm_L1,Norm_L2
2790,0.00834916,-2.1446,0.0830246,-21.3261,0.0830246,-21.3261,0.2064,-53.017,0.2064,-53.017,0.2064,-53.017,0.2064,-53.017,0.00834916,0.1660492,0.8256
2791,0.00978952,-2.51723,0.0891525,-22.9242,0.0891525,-22.9242,0.202976,-52.1924,0.202976,-52.1924,0.202976,-52.1924,0.202976,-52.1924,0.00978952,0.178305,0.811904
2792,0.0115052,-2.96149,0.095757,-24.6483,0.095757,-24.6483,0.199245,-51.2868,0.199245,-51.2868,0.199245,-51.2868,0.199245,-51.2868,0.0115052,0.191514,0.79698
2793,0.0135302,-3.4864,0.102789,-26.4862,0.102789,-26.4862,0.195223,-50.304,0.195223,-50.304,0.195223,-50.304,0.195223,-50.304,0.0135302,0.205578,0.780892
2794,0.0159008,-4.10152,0.110198,-28.4248,0.110198,-28.4248,0.190926,-49.2482,0.190926,-49.2482,0.190926,-49.2482,0.190926,-49.2482,0.0159008,0.220396,0.763704
2795,0.0186546,-4.81685,0.117927,-30.4503,0.117927,-30.4503,0.186373,-48.1237,0.186373,-48.1237,0.186373,-48.1237,0.186373,-48.1237,0.0186546,0.235854,0.745492
2796,0.0218305,-5.64274,0.125921,-32.548,0.125921,-32.548,0.181582,-46.9353,0.181582,-46.9353,0.181582,-46.9353,0.181582,-46.9353,0.0218305,0.251842,0.726328
2797,0.0254682,-6.58982,0.134119,-34.703,0.134119,-34.703,0.176573,-45.6879,0.176573,-45.6879,0.176573,-45.6879,0.176573,-45.6879,0.0254682,0.268238,0.706292
2798,0.0296079,-7.66886,0.142462,-36.8996,0.142462,-36.8996,0.171367,-44.3865,0.171367,-44.3865,0.171367,-44.3865,0.171367,-44.3865,0.0296079,0.284924,0.685468
2799,0.03429,-8.89072,0.150886,-39.1217,0.150886,-39.1217,0.165985,-43.0366,0.165985,-43.0366,0.165985,-43.0366,0.165985,-43.0366,0.03429,0.301772,0.66394
2800,0.0395544,-10.2662,0.159329,-41.3531,0.159329,-41.3531,0.160447,-41.6434,0.160447,-41.6434,0.160447,-41.6434,0.160447,-41.6434,0.0395544,0.318658,0.641788
2801,0.0454405,-11.8059,0.167727,-43.5774,0.167727,-43.5774,0.154776,-40.2126,0.154776,-40.2126,0.154776,-40.2126,0.154776,-40.2126,0.0454405,0.335454,0.619104
2802,0.0519862,-13.5203,0.176019,-45.7781,0.176019,-45.7781,0.148994,-38.7497,0.148994,-38.7497,0.148994,-38.7497,0.148994,-38.7497,0.0519862,0.352038,0.595976
2803,0.0592281,-15.4194,0.18414,-47.9389,0.18414,-47.9389,0.143123,-37.2605,0.143123,-37.2605,0.143123,-37.2605,0.143123,-37.2605,0.0592281,0.36828,0.572492
2804,0.0672009,-17.5127,0.19203,-50.0437,0.19203,-50.0437,0.137185,-35.7507,0.137185,-35.7507,0.137185,-35.7507,0.137185,-35.7507,0.0672009,0.38406,0.54874
2805,0.0759368,-19.8093,0.199629,-52.0765,0.199629,-52.0765,0.131201,-34.2259,0.131201,-34.2259,0.131201,-34.2259,0.131201,-34.2259,0.0759368,0.399258,0.524804
2806,0.0854654,-22.3174,0.206879,-54.022,0.206879,-54.022,0.125194,-32.6917,0.125194,-32.6917,0.125194,-32.6917,0.125194,-32.6917,0.0854654,0.413758,0.500776
2807,0.0958131,-25.0446,0.213724,-55.8652,0.213724,-55.8652,0.119185,-31.1537,0.119185,-31.1537,0.119185,-31.1537,0.119185,-31.1537,0.0958131,0.427448,0.47674
2808,0.107003,-27.9975,0.22011,-57.592,0.22011,-57.592,0.113194,-29.6173,0.113194,-29.6173,0.113194,-29.6173,0.113194,-29.6173,0.107003,0.44022,0.452776
2809,0.119055,-31.1818,0.225988,-59.189,0.225988,-59.189,0.107242,-28.0879,0.107242,-28.0879,0.107242,-28.0879,0.107242,-28.0879,0.119055,0.451976,0.428968
2810,0.131983,-34.6022,0.231312,-60.6434,0.231312,-60.6434,0.101348,-26.5707,0.101348,-26.5707,0.101348,-26.5707,0.101348,-26.5707,0.131983,0.462624,0.405392
2811,0.145799,-38.2623,0.236037,-61.9436,0.236037,-61.9436,0.0955314,-25.0704,0.0955314,-25.0704,0.0955314,-25.0704,0.0955314,-25.0704,0.145799,0.472074,0.3821256
2812,0.16051,-42.1643,0.240127,-63.0789,0.240127,-63.0789,0.0898091,-23.592,0.0898091,-23.592,0.0898091,-23.592,0.0898091,-23.592,0.16051,0.480254,0.3592364
2813,0.176115,-46.3093,0.243546,-64.0399,0.243546,-64.0399,0.0841983,-22.1398,0.0841983,-22.1398,0.0841983,-22.1398,0.0841983,-22.1398,0.176115,0.487092,0.3367932
2814,0.192613,-50.697,0.246264,-64.8182,0.246264,-64.8182,0.0787146,-20.7182,0.0787146,-20.7182,0.0787146,-20.7182,0.0787146,-20.7182,0.192613,0.492528,0.3148584
2815,0.209995,-55.3259,0.248257,-65.4066,0.248257,-65.4066,0.0733728,-19.331,0.0733728,-19.331,0.0733728,-19.331,0.0733728,-19.331,0.209995,0.496514,0.2934912
2816,0.228246,-60.1929,0.249505,-65.7994,0.249505,-65.7994,0.0681861,-17.982,0.0681861,-17.982,0.0681861,-17.982,0.0681861,-17.982,0.228246,0.49901,0.2727444
2817,0.247346,-65.2935,0.249993,-65.9921,0.249993,-65.9921,0.0631669,-16.6746,0.0631669,-16.6746,0.0631669,-16.6746,0.0631669,-16.6746,0.247346,0.499986,0.2526676
2818,0.267273,-70.6219,0.249712,-65.9817,0.249712,-65.9817,0.058326,-15.4116,0.058326,-15.4116,0.058326,-15.4116,0.058326,-15.4116,0.267273,0.499424,0.233304
2819,0.287994,-76.1706,0.248657,-65.7663,0.248657,-65.7663,0.0536731,-14.1958,0.0536731,-14.1958,0.0536731,-14.1958,0.0536731,-14.1958,0.287994,0.497314,0.2146924
2820,0.309475,-81.9307,0.24683,-65.3459,0.24683,-65.3459,0.0492163,-13.0296,0.0492163,-13.0296,0.0492163,-13.0296,0.0492163,-13.0296,0.309475,0.49366,0.1968652
2821,0.331675,-87.892,0.244237,-64.7216,0.244237,-64.7216,0.0449627,-11.9149,0.0449627,-11.9149,0.0449627,-11.9149,0.0449627,-11.9149,0.331675,0.488474,0.1798508
2822,0.354546,-94.0426,0.240892,-63.896,0.240892,-63.896,0.0409176,-10.8533,0.0409176,-10.8533,0.0409176,-10.8533,0.0409176,-10.8533,0.354546,0.481784,0.1636704
2823,0.378038,-100.369,0.23681,-62.8732,0.23681,-62.8732,0.0370855,-9.84621,0.0370855,-9.84621,0.0370855,-9.84621,0.0370855,-9.84621,0.378038,0.47362,0.148342
2824,0.402095,-106.858,0.232015,-61.6585,0.232015,-61.6585,0.033469,-8.89447,0.033469,-8.89447,0.033469,-8.89447,0.033469,-8.89447,0.402095,0.46403,0.133876
2825,0.426655,-113.492,0.226533,-60.2589,0.226533,-60.2589,0.0300696,-7.99865,0.0300696,-7.99865,0.0300696,-7.99865,0.0300696,-7.99865,0.426655,0.453066,0.1202784
2826,0.451651,-120.255,0.220399,-58.6823,0.220399,-58.6823,0.0268878,-7.15901,0.0268878,-7.15901,0.0268878,-7.15901,0.0268878,-7.15901,0.451651,0.440798,0.1075512
2827,0.477016,-127.127,0.213648,-56.9383,0.213648,-56.9383,0.0239223,-6.37543,0.0239223,-6.37543,0.0239223,-6.37543,0.0239223,-6.37543,0.477016,0.427296,0.0956892
2828,0.502674,-134.091,0.206321,-55.0373,0.206321,-55.0373,0.021171,-5.64748,0.021171,-5.64748,0.021171,-5.64748,0.021171,-5.64748,0.502674,0.412642,0.084684
2829,0.528547,-141.125,0.198465,-52.9912,0.198465,-52.9912,0.0186305,-4.97444,0.0186305,-4.97444,0.0186305,-4.97444,0.0186305,-4.97444,0.528547,0.39693,0.074522
2830,0.554556,-148.207,0.190129,-50.8127,0.190129,-50.8127,0.0162964,-4.35527,0.0162964,-4.35527,0.0162964,-4.35527,0.0162964,-4.35527,0.554556,0.380258,0.0651856
2831,0.580616,-155.316,0.181366,-48.5155,0.181366,-48.5155,0.0141632,-3.78867,0.0141632,-3.78867,0.0141632,-3.78867,0.0141632,-3.78867,0.580616,0.362732,0.0566528
2832,0.606642,-162.428,0.17223,-46.1145,0.17223,-46.1145,0.0122244,-3.27306,0.0122244,-3.27306,0.0122244,-3.27306,0.0122244,-3.27306,0.606642,0.34446,0.0488976
2833,0.632545,-169.52,0.162782,-43.6249,0.162782,-43.6249,0.0104728,-2.80666,0.0104728,-2.80666,0.0104728,-2.80666,0.0104728,-2.80666,0.632545,0.325564,0.0418912
2834,0.658236,-176.567,0.153082,-41.0629,0.153082,-41.0629,0.00890029,-2.38743,0.00890029,-2.38743,0.00890029,-2.38743,0.00890029,-2.38743,0.658236,0.306164,0.03560116
2835,0.683624,-183.545,0.143192,-38.4453,0.143192,-38.4453,0.00749824,-2.01319,0.00749824,-2.01319,0.00749824,-2.01319,0.00749824,-2.01319,0.683624,0.286384,0.02999296
2836,0.708617,-190.429,0.133177,-35.7891,0.133177,-35.7891,0.0062573,-1.68155,0.0062573,-1.68155,0.0062573,-1.68155,0.0062573,-1.68155,0.708617,0.266354,0.0250292
2837,0.733124,-197.194,0.123103,-33.1119,0.123103,-33.1119,0.00516769,-1.39,0.00516769,-1.39,0.00516769,-1.39,0.00516769,-1.39,0.733124,0.246206,0.02067076
2838,0.757054,-203.816,0.113034,-30.4313,0.113034,-30.4313,0.00421923,-1.13591,0.00421923,-1.13591,0.00421923,-1.13591,0.00421923,-1.13591,0.757054,0.226068,0.01687692
2839,0.780317,-210.269,0.103038,-27.7653,0.103038,-27.7653,0.00340147,-0.916579,0.00340147,-0.916579,0.00340147,-0.916579,0.00340147,-0.916579,0.780317,0.206076,0.01360588
2840,0.802824,-216.528,0.0931803,-25.1315,0.0931803,-25.1315,0.00270376,-0.729227,0.00270376,-0.729227,0.00270376,-0.729227,0.00270376,-0.729227,0.802824,0.1863606,0.01081504
2841,0.824488,-222.571,0.0835252,-22.5477,0.0835252,-22.5477,0.00211539,-0.571052,0.00211539,-0.571052,0.00211539,-0.571052,0.00211539,-0.571052,0.824488,0.1670504,0.00846156
2842,0.845224,-228.373,0.0741368,-20.0312,0.0741368,-20.0312,0.00162568,-0.439247,0.00162568,-0.439247,0.00162568,-0.439247,0.00162568,-0.439247,0.845224,0.1482736,0.00650272
