t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_L0,Norm_L1
1377,0.554061,158.104,0.22297,63.6256,0.22297,63.6256,0.554061,0.44594
1378,0.582121,165.995,0.208939,59.58,0.208939,59.58,0.582121,0.417878
1379,0.609955,173.809,0.195023,55.5723,0.195023,55.5723,0.609955,0.390046
1380,0.637467,181.52,0.181266,51.6158,0.181266,51.6158,0.637467,0.362532
1381,0.664565,189.101,0.167718,47.7238,0.167718,47.7238,0.664565,0.335436
1382,0.691156,196.527,0.154422,43.9092,0.154422,43.9092,0.691156,0.308844
1383,0.71715,203.772,0.141425,40.1846,0.141425,40.1846,0.71715,0.28285
1384,0.74246,210.812,0.12877,36.5625,0.12877,36.5625,0.74246,0.25754
1385,0.766999,217.622,0.1165,33.0549,0.1165,33.0549,0.766999,0.233
1386,0.790685,224.18,0.104658,29.6732,0.104658,29.6732,0.790685,0.209316
1387,0.813436,230.462,0.0932821,26.4286,0.0932821,26.4286,0.813436,0.1865642
1388,0.835176,236.449,0.082412,23.3319,0.082412,23.3319,0.835176,0.164824
1389,0.855831,242.119,0.0720844,20.3931,0.0720844,20.3931,0.855831,0.1441688
1390,0.875332,247.454,0.0623342,17.6217,0.0623342,17.6217,0.875332,0.1246684
1391,0.893611,252.435,0.0531946,15.0268,0.0531946,15.0268,0.893611,0.1063892
1392,0.910607,257.045,0.0446964,12.6168,0.0446964,12.6168,0.910607,0.0893928
1393,0.926263,261.27,0.0368685,10.3995,0.0368685,10.3995,0.926263,0.073737
1394,0.940525,265.095,0.0297374,8.38174,0.0297374,8.38174,0.940525,0.0594748
1395,0.953345,268.507,0.0233274,6.57008,0.0233274,6.57008,0.953345,0.0466548
1396,0.96468,271.495,0.01766,4.97016,0.01766,4.97016,0.96468,0.03532
1397,0.974491,274.049,0.0127547,3.5869,0.0127547,3.5869,0.974491,0.0255094
1398,0.982744,276.161,0.00862785,2.42451,0.00862785,2.42451,0.982744,0.0172557
1399,0.989413,277.823,0.0052936,1.48642,0.0052936,1.48642,0.989413,0.0105872
1400,0.994474,279.031,0.00276323,0.775313,0.00276323,0.775313,0.994474,0.00552646
1401,0.997909,279.781,0.00104531,0.29307,0.00104531,0.29307,0.997909,0.00209062
1402,0.999709,280.07,0.000145649,0.0408039,0.000145649,0.0408039,0.999709,0.000291298
1403,0.999865,279.898,6.73118E-05,0.018843,6.73118E-05,0.018843,0.999865,0.0001346236
1404,0.998379,279.266,0.000810559,0.226729,0.000810559,0.226729,0.998379,0.001621118
1405,0.995254,278.175,0.00237287,0.663222,0.00237287,0.663222,0.995254,0.00474574
1406,0.990502,276.632,0.00474895,1.32631,0.00474895,1.32631,0.990502,0.0094979
1407,0.984138,274.639,0.00793075,2.2132,0.00793075,2.2132,0.984138,0.0158615
1408,0.976185,272.206,0.0119075,3.32036,0.0119075,3.32036,0.976185,0.023815
1409,0.966669,269.34,0.0166656,4.6435,0.0166656,4.6435,0.966669,0.0333312
1410,0.955622,266.052,0.0221891,6.17761,0.0221891,6.17761,0.955622,0.0443782
1411,0.943082,262.352,0.0284592,7.91696,0.0284592,7.91696,0.943082,0.0569184
1412,0.929091,258.254,0.0354546,9.85513,0.0354546,9.85513,0.929091,0.0709092
1413,0.913697,253.772,0.0431517,11.9851,0.0431517,11.9851,0.913697,0.0863034
1414,0.896952,248.922,0.0515242,14.299,0.0515242,14.299,0.896952,0.1030484
1415,0.878912,243.72,0.060544,16.7886,0.060544,16.7886,0.878912,0.121088
1416,0.859639,238.183,0.0701803,19.4451,0.0701803,19.4451,0.859639,0.1403606
1417,0.839199,232.331,0.0804004,22.2588,0.0804004,22.2588,0.839199,0.1608008
1418,0.81766,226.184,0.0911699,25.2197,0.0911699,25.2197,0.81766,0.1823398
1419,0.795096,219.763,0.102452,28.3176,0.102452,28.3176,0.795096,0.204904
1420,0.771582,213.089,0.114209,31.5413,0.114209,31.5413,0.771582,0.228418
1421,0.7472,206.186,0.1264,34.8795,0.1264,34.8795,0.7472,0.2528
1422,0.72203,199.077,0.138985,38.3206,0.138985,38.3206,0.72203,0.27797
1423,0.69616,191.785,0.15192,41.8524,0.15192,41.8524,0.69616,0.30384
1424,0.669675,184.336,0.165162,45.4628,0.165162,45.4628,0.669675,0.330324
1425,0.642667,176.754,0.178666,49.139,0.178666,49.139,0.642667,0.357332
1426,0.615227,169.066,0.192386,52.8683,0.192386,52.8683,0.615227,0.384772
1427,0.587447,161.297,0.206276,56.6377,0.206276,56.6377,0.587447,0.412552
1428,0.559423,153.473,0.220289,60.4342,0.220289,60.4342,0.559423,0.440578
1429,0.531248,145.62,0.234376,64.2447,0.234376,64.2447,0.531248,0.468752
1430,0.503019,137.765,0.248491,68.056,0.248491,68.056,0.503019,0.496982
1431,0.47483,129.935,0.262585,71.855,0.262585,71.855,0.47483,0.52517
1432,0.446779,122.155,0.276611,75.6286,0.276611,75.6286,0.446779,0.553222
1433,0.418959,114.45,0.29052,79.3638,0.29052,79.3638,0.418959,0.58104
1434,0.391465,106.848,0.304267,83.0478,0.304267,83.0478,0.391465,0.608534
1435,0.364391,99.3725,0.317805,86.6679,0.317805,86.6679,0.364391,0.63561
1436,0.337828,92.0488,0.331086,90.212,0.331086,90.212,0.337828,0.662172
1437,0.311866,84.9012,0.344067,93.6677,0.344067,93.6677,0.311866,0.688134
1438,0.286592,77.9531,0.356704,97.0233,0.356704,97.0233,0.286592,0.713408
1439,0.262094,71.2274,0.368953,100.268,0.368953,100.268,0.262094,0.737906
1440,0.238454,64.7461,0.380773,103.389,0.380773,103.389,0.238454,0.761546
1441,0.215752,58.5304,0.392124,106.378,0.392124,106.378,0.215752,0.784248
1442,0.194064,52.6005,0.402968,109.223,0.402968,109.223,0.194064,0.805936
1443,0.173465,46.9756,0.413267,111.916,0.413267,111.916,0.173465,0.826534
1444,0.154025,41.6739,0.422988,114.446,0.422988,114.446,0.154025,0.845976
1445,0.135808,36.7125,0.432096,116.807,0.432096,116.807,0.135808,0.864192
1446,0.118878,32.107,0.440561,118.989,0.440561,118.989,0.118878,0.881122
1447,0.103291,27.8722,0.448355,120.985,0.448355,120.985,0.103291,0.89671
1448,0.0890998,24.0213,0.45545,122.789,0.45545,122.789,0.0890998,0.9109
1449,0.0763532,20.5663,0.461823,124.395,0.461823,124.395,0.0763532,0.923646
1450,0.0650941,17.5177,0.467453,125.798,0.467453,125.798,0.0650941,0.934906
1451,0.0553608,14.8848,0.47232,126.992,0.47232,126.992,0.0553608,0.94464
1452,0.0471861,12.6753,0.476407,127.974,0.476407,127.974,0.0471861,0.952814
1453,0.0405978,10.8956,0.479701,128.741,0.479701,128.741,0.0405978,0.959402
1454,0.0356182,9.55039,0.482191,129.291,0.482191,129.291,0.0356182,0.964382
1455,0.0322642,8.64313,0.483868,129.621,0.483868,129.621,0.0322642,0.967736
1456,0.0305473,8.17562,0.484726,129.731,0.484726,129.731,0.0305473,0.969452
1457,0.0304731,8.14821,0.484763,129.621,0.484763,129.621,0.0304731,0.969526
1458,0.0320419,8.55976,0.483979,129.291,0.483979,129.291,0.0320419,0.967958
1459,0.0352485,9.4076,0.482376,128.743,0.482376,128.743,0.0352485,0.964752
1460,0.040082,10.6876,0.479959,127.978,0.479959,127.978,0.040082,0.959918
1461,0.0465259,12.3942,0.476737,127,0.476737,127,0.0465259,0.953474
1462,0.0545585,14.5204,0.472721,125.811,0.472721,125.811,0.0545585,0.945442
1463,0.0641524,17.0576,0.467924,124.417,0.467924,124.417,0.0641524,0.935848
1464,0.0752753,19.9961,0.462362,122.822,0.462362,122.822,0.0752753,0.924724
1465,0.0878893,23.3247,0.456055,121.032,0.456055,121.032,0.0878893,0.91211
1466,0.101952,27.031,0.449024,119.052,0.449024,119.052,0.101952,0.898048
1467,0.117415,31.101,0.441293,116.89,0.441293,116.89,0.117415,0.882586
1468,0.134226,35.52,0.432887,114.554,0.432887,114.554,0.134226,0.865774
1469,0.152329,40.2717,0.423835,112.051,0.423835,112.051,0.152329,0.84767
1470,0.171662,45.3389,0.414169,109.389,0.414169,109.389,0.171662,0.828338
1471,0.192159,50.7034,0.40392,106.579,0.40392,106.579,0.192159,0.80784
1472,0.213751,56.346,0.393124,103.63,0.393124,103.63,0.213751,0.786248
1473,0.236365,62.2464,0.381817,100.551,0.381817,100.551,0.236365,0.763634
1474,0.259924,68.3837,0.370038,97.3537,0.370038,97.3537,0.259924,0.740076
1475,0.284348,74.7361,0.357826,94.0484,0.357826,94.0484,0.284348,0.715652
1476,0.309555,81.2812,0.345223,90.6466,0.345223,90.6466,0.309555,0.690446
1477,0.335458,87.9958,0.332271,87.1597,0.332271,87.1597,0.335458,0.664542
1478,0.361971,94.8565,0.319014,83.5995,0.319014,83.5995,0.361971,0.638028
1479,0.389003,101.839,0.305498,79.978,0.305498,79.978,0.389003,0.610996
1480,0.416463,108.919,0.291769,76.3075,0.291769,76.3075,0.416463,0.583538
1481,0.444257,116.072,0.277872,72.6003,0.277872,72.6003,0.444257,0.555744
1482,0.472291,123.273,0.263854,68.8689,0.263854,68.8689,0.472291,0.527708
1483,0.500471,130.497,0.249764,65.1257,0.249764,65.1257,0.500471,0.499528
1484,0.528701,137.719,0.23565,61.3833,0.23565,61.3833,0.528701,0.4713
1485,0.556884,144.913,0.221558,57.6541,0.221558,57.6541,0.556884,0.443116
1486,0.584927,152.056,0.207537,53.9507,0.207537,53.9507,0.584927,0.415074
1487,0.612732,159.122,0.193634,50.2853,0.193634,50.2853,0.612732,0.387268
1488,0.640207,166.087,0.179896,46.6701,0.179896,46.6701,0.640207,0.359792
1489,0.667258,172.928,0.166371,43.117,0.166371,43.117,0.667258,0.332742
1490,0.693793,179.62,0.153103,39.6377,0.153103,39.6377,0.693793,0.306206
1491,0.719723,186.14,0.140139,36.2438,0.140139,36.2438,0.719723,0.280278
1492,0.744959,192.468,0.12752,32.9463,0.12752,32.9463,0.744959,0.25504
1493,0.769416,198.58,0.115292,29.756,0.115292,29.756,0.769416,0.230584
1494,0.793011,204.457,0.103494,26.6833,0.103494,26.6833,0.793011,0.206988
1495,0.815665,210.078,0.0921677,23.7382,0.0921677,23.7382,0.815665,0.1843354
1496,0.837299,215.424,0.0813505,20.9302,0.0813505,20.9302,0.837299,0.162701
1497,0.857842,220.478,0.0710792,18.2684,0.0710792,18.2684,0.857842,0.1421584
1498,0.877222,225.221,0.0613889,15.7612,0.0613889,15.7612,0.877222,0.1227778
1499,0.895376,229.639,0.0523122,13.4166,0.0523122,13.4166,0.895376,0.1046244
1500,0.91224,233.716,0.04388,11.2421,0.04388,11.2421,0.91224,0.08776
1501,0.927758,237.439,0.0361209,9.24434,0.0361209,9.24434,0.927758,0.0722418
1502,0.941878,240.795,0.0290612,7.42962,0.0290612,7.42962,0.941878,0.0581224
1503,0.954551,243.774,0.0227247,5.80346,0.0227247,5.80346,0.954551,0.0454494
1504,0.965734,246.365,0.017133,4.37075,0.017133,4.37075,0.965734,0.034266
1505,0.97539,248.561,0.0123051,3.13573,0.0123051,3.13573,0.97539,0.0246102
1506,0.983486,250.353,0.00825723,2.10193,0.00825723,2.10193,0.983486,0.01651446
1507,0.989994,251.736,0.0050032,1.27222,0.0050032,1.27222,0.989994,0.0100064
1508,0.994892,252.707,0.00255402,0.648734,0.00255402,0.648734,0.994892,0.00510804
1509,0.998164,253.262,0.000918003,0.232923,0.000918003,0.232923,0.998164,0.001836006
1510,0.999799,253.399,0.000100683,0.0255182,0.000100683,0.0255182,0.999799,0.000201366
1511,0.99979,253.119,0.000104835,0.0265412,0.000104835,0.0265412,0.99979,0.00020967
1512,0.998139,252.423,0.000930444,0.235303,0.000930444,0.235303,0.998139,0.001860888
1513,0.994851,251.314,0.00257471,0.65041,0.00257471,0.65041,0.994851,0.00514942
1514,0.989936,249.795,0.00503207,1.26977,0.00503207,1.26977,0.989936,0.01006414
1515,0.983412,247.874,0.00829417,2.09059,0.00829417,2.09059,0.983412,0.01658834
1516,0.9753,245.555,0.01235,3.1094,0.01235,3.1094,0.9753,0.0247
1517,0.965629,242.849,0.0171857,4.32209,0.0171857,4.32209,0.965629,0.0343714
1518,0.95443,239.763,0.022785,5.72385,0.022785,5.72385,0.95443,0.04557
1519,0.941742,236.31,0.0291289,7.30928,0.0291289,7.30928,0.941742,0.0582578
1520,0.927608,232.501,0.0361959,9.07234,0.0361959,9.07234,0.927608,0.0723918
1521,0.912076,228.35,0.0439619,11.0064,0.0439619,11.0064,0.912076,0.0879238
1522,0.895199,223.87,0.0524007,13.1043,0.0524007,13.1043,0.895199,0.1048014
1523,0.877032,219.077,0.0614838,15.3583,0.0614838,15.3583,0.877032,0.1229676
1524,0.85764,213.989,0.0711802,17.7601,0.0711802,17.7601,0.85764,0.1423604
1525,0.837086,208.621,0.0814571,20.301,0.0814571,20.301,0.837086,0.1629142
1526,0.815441,202.994,0.0922797,22.9719,0.0922797,22.9719,0.815441,0.1845594
1527,0.792778,197.125,0.103611,25.763,0.103611,25.763,0.792778,0.207222
1528,0.769173,191.035,0.115413,28.6645,0.115413,28.6645,0.769173,0.230826
1529,0.744708,184.744,0.127646,31.6659,0.127646,31.6659,0.744708,0.255292
1530,0.719464,178.274,0.140268,34.7567,0.140268,34.7567,0.719464,0.280536
1531,0.693528,171.647,0.153236,37.9258,0.153236,37.9258,0.693528,0.306472
1532,0.666987,164.886,0.166506,41.162,0.166506,41.162,0.666987,0.333012
1533,0.639931,158.012,0.180034,44.454,0.180034,44.454,0.639931,0.360068
1534,0.612453,151.049,0.193774,47.7903,0.193774,47.7903,0.612453,0.387548
1535,0.584644,144.02,0.207678,51.1591,0.207678,51.1591,0.584644,0.415356
1536,0.5566,136.95,0.2217,54.5486,0.2217,54.5486,0.5566,0.4434
1537,0.528416,129.861,0.235792,57.9472,0.235792,57.9472,0.528416,0.471584
1538,0.500186,122.777,0.249907,61.3429,0.249907,61.3429,0.500186,0.499814
1539,0.472007,115.722,0.263996,64.7239,0.263996,64.7239,0.472007,0.527992
1540,0.443975,108.719,0.278013,68.0787,0.278013,68.0787,0.443975,0.556026
1541,0.416183,101.791,0.291908,71.3956,0.291908,71.3956,0.416183,0.583816
1542,0.388728,94.9614,0.305636,74.6632,0.305636,74.6632,0.388728,0.611272
1543,0.3617,88.2523,0.31915,77.8702,0.31915,77.8702,0.3617,0.6383
1544,0.335193,81.6857,0.332403,81.0057,0.332403,81.0057,0.335193,0.664806
1545,0.309297,75.2831,0.345352,84.0589,0.345352,84.0589,0.309297,0.690704
1546,0.284097,69.0653,0.357951,87.0195,0.357951,87.0195,0.284097,0.715902
1547,0.259682,63.0525,0.370159,89.8773,0.370159,89.8773,0.259682,0.740318
1548,0.236132,57.2642,0.381934,92.6226,0.381934,92.6226,0.236132,0.763868
1549,0.213528,51.7188,0.393236,95.2462,0.393236,95.2462,0.213528,0.786472
1550,0.191946,46.4342,0.404027,97.7391,0.404027,97.7391,0.191946,0.808054
1551,0.171461,41.4272,0.41427,100.093,0.41427,100.093,0.171461,0.82854
1552,0.15214,36.7134,0.42393,102.3,0.42393,102.3,0.15214,0.84786
1553,0.13405,32.3078,0.432975,104.353,0.432975,104.353,0.13405,0.86595
1554,0.117252,28.2239,0.441374,106.244,0.441374,106.244,0.117252,0.882748
1555,0.101803,24.4744,0.449099,107.968,0.449099,107.968,0.101803,0.898198
1556,0.0877545,21.0707,0.456123,109.519,0.456123,109.519,0.0877545,0.912246
1557,0.0751554,18.0228,0.462422,110.892,0.462422,110.892,0.0751554,0.924844
1558,0.0640478,15.3397,0.467976,112.082,0.467976,112.082,0.0640478,0.935952
1559,0.0544695,13.0291,0.472765,113.086,0.472765,113.086,0.0544695,0.94553
1560,0.0464528,11.0974,0.476774,113.9,0.476774,113.9,0.0464528,0.953548
1561,0.0400251,9.54966,0.479987,114.521,0.479987,114.521,0.0400251,0.959974
1562,0.035208,8.38961,0.482396,114.949,0.482396,114.949,0.035208,0.964792
1563,0.0320179,7.61967,0.483991,115.181,0.483991,115.181,0.0320179,0.967982
1564,0.0304656,7.24093,0.484767,115.217,0.484767,115.217,0.0304656,0.969534
1565,0.0305564,7.25315,0.484722,115.058,0.484722,115.058,0.0305564,0.969444
1566,0.0322899,7.65473,0.483855,114.704,0.483855,114.704,0.0322899,0.96771
1567,0.0356604,8.44277,0.48217,114.156,0.48217,114.156,0.0356604,0.96434
1568,0.0406563,9.61306,0.479672,113.417,0.479672,113.417,0.0406563,0.959344
1569,0.0472608,11.1601,0.47637,112.489,0.47637,112.489,0.0472608,0.95274
1570,0.0554513,13.0771,0.472274,111.376,0.472274,111.376,0.0554513,0.944548
1571,0.0652003,15.356,0.4674,110.082,0.4674,110.082,0.0652003,0.9348
1572,0.0764746,17.9876,0.461763,108.611,0.461763,108.611,0.0764746,0.923526
1573,0.089236,20.9615,0.455382,106.969,0.455382,106.969,0.089236,0.910764
1574,0.103441,24.2661,0.448279,105.161,0.448279,105.161,0.103441,0.896558
1575,0.119042,27.8888,0.440479,103.194,0.440479,103.194,0.119042,0.880958
1576,0.135986,31.8159,0.432007,101.074,0.432007,101.074,0.135986,0.864014
1577,0.154215,36.0326,0.422893,98.8097,0.422893,98.8097,0.154215,0.845786
1578,0.173668,40.5234,0.413166,96.4078,0.413166,96.4078,0.173668,0.826332
1579,0.194278,45.2717,0.402861,93.8769,0.402861,93.8769,0.194278,0.805722
1580,0.215976,50.2601,0.392012,91.2257,0.392012,91.2257,0.215976,0.784024
1581,0.238688,55.4704,0.380656,88.4633,0.380656,88.4633,0.238688,0.761312
1582,0.262338,60.8838,0.368831,85.599,0.368831,85.599,0.262338,0.737662
1583,0.286844,66.4808,0.356578,82.6428,0.356578,82.6428,0.286844,0.713156
1584,0.312124,72.2413,0.343938,79.6045,0.343938,79.6045,0.312124,0.687876
1585,0.338093,78.1447,0.330953,76.4945,0.330953,76.4945,0.338093,0.661906
1586,0.364662,84.1701,0.317669,73.3233,0.317669,73.3233,0.364662,0.635338
1587,0.391741,90.296,0.304129,70.1016,0.304129,70.1016,0.391741,0.608258
1588,0.419239,96.5008,0.290381,66.8402,0.290381,66.8402,0.419239,0.580762
1589,0.447061,102.763,0.276469,63.55,0.276469,63.55,0.447061,0.552938
1590,0.475115,109.06,0.262443,60.2421,0.262443,60.2421,0.475115,0.524886
1591,0.503304,115.369,0.248348,56.9274,0.248348,56.9274,0.503304,0.496696
1592,0.531533,121.67,0.234234,53.617,0.234234,53.617,0.531533,0.468468
1593,0.559707,127.94,0.220147,50.3219,0.220147,50.3219,0.559707,0.440294
1594,0.587729,134.157,0.206135,47.053,0.206135,47.053,0.587729,0.41227
1595,0.615506,140.299,0.192247,43.821,0.192247,43.821,0.615506,0.384494
1596,0.642943,146.346,0.178529,40.6366,0.178529,40.6366,0.642943,0.357058
1597,0.669946,152.277,0.165027,37.5101,0.165027,37.5101,0.669946,0.330054
1598,0.696424,158.07,0.151788,34.4519,0.151788,34.4519,0.696424,0.303576
1599,0.722288,163.707,0.138856,31.4717,0.138856,31.4717,0.722288,0.277712
1600,0.74745,169.168,0.126275,28.5794,0.126275,28.5794,0.74745,0.25255
1601,0.771824,174.434,0.114088,25.7841,0.114088,25.7841,0.771824,0.228176
1602,0.795329,179.488,0.102336,23.0948,0.102336,23.0948,0.795329,0.204672
1603,0.817883,184.312,0.0910585,20.5202,0.0910585,20.5202,0.817883,0.182117
1604,0.839411,188.889,0.0802944,18.0683,0.0802944,18.0683,0.839411,0.1605888
1605,0.85984,193.206,0.0700799,15.7469,0.0700799,15.7469,0.85984,0.1401598
1606,0.879101,197.246,0.0604497,13.5633,0.0604497,13.5633,0.879101,0.1208994
1607,0.897127,200.997,0.0514364,11.5241,0.0514364,11.5241,0.897127,0.1028728
1608,0.913859,204.447,0.0430705,9.63564,0.0430705,9.63564,0.913859,0.086141
1609,0.929239,207.582,0.0353804,7.90362,0.0353804,7.90362,0.929239,0.0707608
1610,0.943216,210.394,0.0283922,6.33319,0.0283922,6.33319,0.943216,0.0567844
1611,0.955741,212.874,0.0221296,4.92896,0.0221296,4.92896,0.955741,0.0442592
1612,0.966773,215.012,0.0166137,3.69492,0.0166137,3.69492,0.966773,0.0332274
1613,0.976273,216.803,0.0118634,2.63452,0.0118634,2.63452,0.976273,0.0237268
1614,0.984211,218.24,0.00789461,1.75056,0.00789461,1.75056,0.984211,0.01578922
1615,0.990558,219.32,0.00472091,1.04526,0.00472091,1.04526,0.990558,0.00944182
1616,0.995294,220.038,0.00235301,0.5202,0.00235301,0.5202,0.995294,0.00470602
1617,0.998402,220.394,0.000798949,0.176365,0.000798949,0.176365,0.998402,0.001597898
1618,0.999872,220.386,6.39933E-05,0.014105,6.39933E-05,0.014105,0.999872,0.0001279866
1619,0.999699,220.014,0.000150634,0.0331516,0.000150634,0.0331516,0.999699,0.000301268
1620,0.997883,219.282,0.00105858,0.232619,0.00105858,0.232619,0.997883,0.00211716
1621,0.994431,218.191,0.00278474,0.61101,0.00278474,0.61101,0.994431,0.00556948
1622,0.989353,216.746,0.00532329,1.16622,0.00532329,1.16622,0.989353,0.01064658
1623,0.982669,214.953,0.00866559,1.89555,0.00866559,1.89555,0.982669,0.01733118
1624,0.974399,212.817,0.0128003,2.7957,0.0128003,2.7957,0.974399,0.0256006
1625,0.964573,210.347,0.0177135,3.86283,0.0177135,3.86283,0.964573,0.035427
1626,0.953223,207.551,0.0233884,5.09251,0.0233884,5.09251,0.953223,0.0467768
1627,0.940388,204.44,0.0298059,6.47979,0.0298059,6.47979,0.940388,0.0596118
1628,0.926112,201.024,0.0369441,8.01918,0.0369441,8.01918,0.926112,0.0738882
1629,0.910442,197.315,0.0447789,9.7047,0.0447789,9.7047,0.910442,0.0895578
1630,0.893433,193.327,0.0532837,11.5299,0.0532837,11.5299,0.893433,0.1065674
1631,0.875141,189.072,0.0624297,13.4878,0.0624297,13.4878,0.875141,0.1248594
1632,0.855628,184.566,0.0721859,15.5711,0.0721859,15.5711,0.855628,0.1443718
1633,0.834962,179.825,0.0825192,17.7721,0.0825192,17.7721,0.834962,0.1650384
1634,0.813211,174.864,0.0933945,20.0825,0.0933945,20.0825,0.813211,0.186789
1635,0.79045,169.701,0.104775,22.494,0.104775,22.494,0.79045,0.20955
1636,0.766755,164.352,0.116622,24.9977,0.116622,24.9977,0.766755,0.233244
1637,0.742208,158.837,0.128896,27.5845,0.128896,27.5845,0.742208,0.257792
1638,0.716891,153.174,0.141554,30.2451,0.141554,30.2451,0.716891,0.283108
1639,0.69089,147.382,0.154555,32.97,0.154555,32.97,0.69089,0.30911
1640,0.664293,141.481,0.167853,35.7493,0.167853,35.7493,0.664293,0.335706
1641,0.637191,135.49,0.181404,38.5731,0.181404,38.5731,0.637191,0.362808
1642,0.609675,129.429,0.195162,41.4315,0.195162,41.4315,0.609675,0.390324
1643,0.581839,123.32,0.209081,44.3142,0.209081,44.3142,0.581839,0.418162
1644,0.553776,117.181,0.223112,47.2112,0.223112,47.2112,0.553776,0.446224
1645,0.525583,111.034,0.237209,50.1123,0.237209,50.1123,0.525583,0.474418
1646,0.497354,104.898,0.251323,53.0073,0.251323,53.0073,0.497354,0.502646
1647,0.469186,98.795,0.265407,55.886,0.265407,55.886,0.469186,0.530814
1648,0.441173,92.7436,0.279413,58.7384,0.279413,58.7384,0.441173,0.558826
1649,0.413411,86.7641,0.293294,61.5548,0.293294,61.5548,0.413411,0.586588
1650,0.385994,80.876,0.307003,64.3252,0.307003,64.3252,0.385994,0.614006
1651,0.359015,75.0983,0.320492,67.0401,0.320492,67.0401,0.359015,0.640984
1652,0.332565,69.4497,0.333717,69.6903,0.333717,69.6903,0.332565,0.667434
